stationCode,Date,riverlevel_mean,riverlevel_min,riverlevel_max,name
001-ERDBWN,2018-01-01,36.38,36.38,36.38,Khunta
001-ERDBWN,2018-01-02,36.38,36.38,36.38,Khunta
001-ERDBWN,2018-01-03,36.38,36.38,36.38,Khunta
001-ERDBWN,2018-01-04,36.38,36.38,36.38,Khunta
001-ERDBWN,2018-01-05,36.38,36.38,36.38,Khunta
001-ERDBWN,2018-01-06,36.36,36.36,36.36,Khunta
001-ERDBWN,2018-01-07,36.36,36.36,36.36,Khunta
001-ERDBWN,2018-01-08,36.36,36.36,36.36,Khunta
001-ERDBWN,2018-01-09,36.36,36.36,36.36,Khunta
001-ERDBWN,2018-01-10,36.34,36.34,36.34,Khunta
001-ERDBWN,2018-01-11,36.34,36.34,36.34,Khunta
001-ERDBWN,2018-01-12,36.34,36.34,36.34,Khunta
001-ERDBWN,2018-01-13,36.34,36.34,36.34,Khunta
001-ERDBWN,2018-01-14,36.34,36.34,36.34,Khunta
001-ERDBWN,2018-01-15,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-16,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-17,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-18,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-19,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-20,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-21,36.32,36.32,36.32,Khunta
001-ERDBWN,2018-01-22,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-23,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-24,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-25,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-26,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-27,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-28,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-29,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-30,36.3,36.3,36.3,Khunta
001-ERDBWN,2018-01-31,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-01,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-02,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-03,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-04,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-05,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-06,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-07,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-08,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-09,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-10,36.28,36.28,36.28,Khunta
001-ERDBWN,2018-02-11,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-12,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-13,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-14,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-15,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-16,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-17,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-18,36.26,36.26,36.26,Khunta
001-ERDBWN,2018-02-19,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-20,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-21,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-22,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-23,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-24,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-25,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-26,36.24,36.24,36.24,Khunta
001-ERDBWN,2018-02-27,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-02-28,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-01,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-02,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-03,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-04,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-05,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-06,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-07,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-08,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-09,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-10,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-11,36.22,36.22,36.22,Khunta
001-ERDBWN,2018-03-12,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-13,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-14,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-15,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-16,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-17,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-18,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-19,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-20,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-21,36.2,36.2,36.2,Khunta
001-ERDBWN,2018-03-22,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-23,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-24,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-25,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-26,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-27,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-28,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-29,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-30,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-03-31,36.18,36.18,36.18,Khunta
001-ERDBWN,2018-04-01,36.18,36.18,36.18,Khunta
