Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2020_DOLBU_433045_40,929/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and interlocking road from Ghanshyam house to Zahid house in Ward No. 14 Prem Nagar.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,233,891.96",,2020-12-29,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433045_40,929/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and interlocking road from Ghanshyam house to Zahid house in Ward No. 14 Prem Nagar.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,233,891.96",,2020-12-29,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_UPTCL_184943_1,T.No. 341 ETC(GZP)/2017-18,"PROCUREMENT OF VARIOUS ITEMS REQUIRED FOR ADDING 33 KV TURKI DAULATPUR BAY AT 132 KV S/S SIKANDARPUR UNDER ETD, BALLIA","PROCUREMENT OF VARIOUS ITEMS REQUIRED FOR ADDING 33 KV TURKI DAULATPUR BAY AT 132 KV S/S SIKANDARPUR UNDER ETD, BALLIA",Goods,Open Tender,Turn-key,Electrical Work/ Equipment,No,No,NA ,07-Apr-2018 07:27 PM,NA ,180.0,No ,No,Offline,10-May-2018 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC Ghazipur||Accountant ETC Ghazipur,Ballia,277001.0,2.0,"1,36,775",M S Traders,"131,800",Rejected-Finance,2020-12-24,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC Ghazipur||Accountant ETC Ghazipur
2019_DOLBU_403583_1,449.0,NAGAR PANCHAYAT BARIYARPUR KE WARD NO 02 ME 08 SEATED SARVAJANIK SHAUCHALAY KA NIRMAN KARYA,NAGAR PANCHAYAT BARIYARPUR KE WARD NO 02 ME 08 SEATED SARVAJANIK SHAUCHALAY KA NIRMAN KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,15-Nov-2019 11:00 AM,NA ,90.0,No ,No,Offline,26-Nov-2019 10:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Bariyapur Deoria,NAGAR PANCHAYAT BARIYARPUR,274001.0,2.0,"12,18,700",Manoj kumar Mishra,"1,200,419.5",Accepted-AOC,2020-12-19,Directorate of Local Bodies UP||Nagar Panchayat Bariyapur Deoria
2019_DOLBU_404133_1,405-2 DATE 15-11-19,CIVIL_WORK,CIVIL_WORK_2,Works,Open Tender,Percentage,Civil Works,No,No,NA ,16-Nov-2019 11:00 AM,NA ,90.0,No ,No,Offline,28-Nov-2019 10:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Chhatari Bulandshahr,N.P. CHHATARI,203397.0,2.0,"16,41,486",M/S SALEEM KHAN THEKEDAR,"1,178,819.39",Rejected-AOC,2020-12-30,Directorate of Local Bodies UP||Nagar Panchayat Chhatari Bulandshahr
2019_DOLBU_409680_1,441 Date 30-11-2019,CIVIL_WORK,CIVIL_WORK_NO_1,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Dec-2019 04:20 PM,NA ,90.0,No ,No,Offline,12-Dec-2019 10:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Chhatari Bulandshahr,N.P. CHHATARI,203397.0,2.0,"24,78,478",M/S S K CONSTRUCTION,"2,151,566.89",Rejected-AOC,2020-12-30,Directorate of Local Bodies UP||Nagar Panchayat Chhatari Bulandshahr
2019_PWDBL_397863_96,2104/E-tender/2019-20 dt. 24.10.19,2059 karyakari mud ke antergat gottampalli colony ke awaso me asthai cermico ki apporti karya,2059 karyakari mud ke antergat gottampalli colony ke awaso me asthai cermico ki apporti karya,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,07-Nov-2019 09:00 AM,08-Nov-2019 12:00 PM ,90.0,No ,No,Online,15-Nov-2019 12:30 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Lucknow,226001.0,1.0,"1,60,000",M/S NAVEEN KUMAR JAIN,"159,399",Accepted-AOC,2020-12-17,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2019_RECK_401510_1,52/SPS/RECK/Tender CE-46 /2019-20,"Supply, Installation and Commissioning OF Geotech lab equipment in civil engg.","Supply, Installation and Commissioning OF Geotech lab equipment in civil engg.",Goods,Open Tender,Turn-key,Laboratory and scientific equipment,No,No,NA ,08-Nov-2019 02:15 PM,NA ,90.0,No ,No,Offline,29-Nov-2019 02:00 PM,Rajkiya Engineering College Kannauj,"Rajkiya Engineering College, Kannauj",209732.0,2.0,"9,55,133",science Hosue,"1,125,720",Not Admitted-Fee/PreQual/Technical,2020-12-24,Rajkiya Engineering College Kannauj
2019_REDUP_401844_4,1530/EE/RED/2019-20/19-10-2019,Construcion of CC road from Jyoti Sharma House to Tejpaj and Sohanveer House in Village Saddrudeennagar.,Construcion of CC road from Jyoti Sharma House to Tejpaj and Sohanveer House in Village Saddrudeennagar.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Nov-2019 10:00 AM,20-Nov-2019 12:30 PM ,120.0,No ,No,Online,04-Dec-2019 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,MUZAFFARNAGAR,250001.0,2.0,"12,99,000",M/S SHRI SAI CONTRACTOR,"1,298,125.21",Rejected-AOC,2020-12-20,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR
2019_UPJNM_400466_1,1878/ NIVIDA/22 DATED 02.11.2019,INSTALLATION OF INDIA MARK-II HANDPUMP IN BEWAR,INSTALLATION OF INDIA MARK HANDPUMP AND ITS RELATED ALL WORKS AS PER DEPARTMENTAL DESIGN DRAWING,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,06-Nov-2019 02:00 PM,NA ,90.0,No ,No,Offline,22-Nov-2019 12:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Agra)||SE, 10th Circle, Agra||EE, Temp Construction Division, Mainpuri",MAINPURI,205001.0,1.0,"6,07,847",asha devi,"607,543.4",Accepted-AOC,2020-12-20,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Agra)||SE, 10th Circle, Agra||EE, Temp Construction Division, Mainpuri"
