Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_DVVNL_160249_2,98/SE/EDCB/2017-18,"HEAVY STORM RELATED WORKS_EDSD, ATARRA UNDER EDD, BANDA","HEAVY STORM RELATED WORKS_EDSD, ATARRA UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,07-Mar-2018 05:30 PM,NA ,180.0,No ,No,Offline,13-Mar-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"14,30,000","Ms VAKAR KHAN CONSTRUCTION AND SUPPLIERS, BABERU, BANDA","1,220,034.5",Rejected-AOC,2019-12-05,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_UPTCL_208581_1,Short Term T. No. 33 ETC(GZP)/2018-19,Goods,"SUPPLY OF MATERIALS REQUIRED FOR INCREASING CAPACITY OF 132 KV S/S DIGHAR UNDER ETD, BALLIA",Goods,Open Tender,Turn-key,Electrical Work/ Equipment,No,No,NA ,26-May-2018 09:00 AM,NA ,180.0,No ,No,Offline,08-Jun-2018 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC Ghazipur||Accountant ETC Ghazipur,Ballia,277001.0,2.0,"2,00,000",M S Traders,"189,490",Accepted-AOC,2019-12-25,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC Ghazipur||Accountant ETC Ghazipur
2019_CEBLY_368668_2,6540(2)/142C (E tender)-3/19-20 DATE 29.07.19,Special Repair of Katra Jalalabad to Jaurabhure Link Road in Distt. Shahjahanpur,Special Repair of Katra Jalalabad to Jaurabhure Link Road in Distt. Shahjahanpur,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,28-Sep-2019 05:00 PM,03-Oct-2019 12:00 PM ,90.0,No ,No,Online,11-Oct-2019 12:30 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY,SHAHJAHANPUR,242001.0,2.0,"40,18,875",RACHANA ENTERPRISES,"4,083,159",Accepted-AOC,2019-12-31,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY
2019_CEBLY_382175_2,8330/142C (E tender)-3/19-20 DATE 17.09.19,Renewal with General Maintenance of Tilhar Barikhas Road to Gopalpur Thithora Link Road Distt. Shahjahanpur,Renewal with General Maintenance of Tilhar Barikhas Road to Gopalpur Thithora Link Road Distt. Shahjahanpur,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,17-Oct-2019 10:00 AM,NA ,90.0,No ,No,Online,02-Nov-2019 12:30 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY,SHAHJAHANPUR,242001.0,2.0,"39,13,500",OMENDRA PAL SINGH,"3,903,716",Rejected-Technical,2019-12-31,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY
2019_CEBLY_389536_1,4064/E-TENDER/19-20 DATED 05/10/2019,Annual Repair (2019-20) of Residancial Buildings at P.W.D Compound Bareilly,Annual Repair (2019-20) of Residancial Buildings at P.W.D Compound Bareilly,Works,Open Tender,Fixed-rate,Civil Works - Buildings,No,No,NA ,05-Oct-2019 04:00 PM,09-Oct-2019 03:00 PM ,90.0,No ,No,Online,19-Oct-2019 12:30 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE PROVINCIAL DIVISION PWD BAREILLY,BAREILLY,243001.0,2.0,"7,39,068",MOHD UMAR KHAN,"881,313",Rejected-Finance,2019-12-05,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE PROVINCIAL DIVISION PWD BAREILLY
2019_CEBLY_389544_1,2. 4064/E-TENDER/19-20 DATED 05/10/2019,"Annual Repair 2019-20 of D.M. Compound, A.D.M. Compound AND Jail Road Residencial Compound in District Bareilly.","Annual Repair 2019-20 of D.M. Compound, A.D.M. Compound and Jail Road Residencial Compound in District Bareilly.",Works,Open Tender,Fixed-rate,Civil Works - Buildings,No,No,NA ,05-Oct-2019 04:00 PM,09-Oct-2019 03:00 PM ,90.0,No ,No,Online,19-Oct-2019 12:30 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE PROVINCIAL DIVISION PWD BAREILLY,BAREILLY,243001.0,2.0,"10,34,159",MOHD UMAR KHAN,"1,048,126",Accepted-AOC,2019-12-05,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE PROVINCIAL DIVISION PWD BAREILLY
2019_CEBLY_399610_3,4867/12A Date 02-11-2019,Widening of Keruganj Tiraha at City Portion with Hot Mix Plant in Distt. Shahjahanpur.,Widening of Keruganj Tiraha at City Portion with Hot Mix Plant in Distt. Shahjahanpur.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Nov-2019 11:55 AM,NA ,90.0,No ,No,Online,05-Dec-2019 12:30 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE CONSTRUCTION DIVISION-1 PWD SHAHJAHANPUR,Shahjahanpur,242001.0,2.0,"17,95,926",M/s Shri Ganesh Enterprises,"1,651,533.76",Accepted-AOC,2019-12-28,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE CONSTRUCTION DIVISION-1 PWD SHAHJAHANPUR
2019_CEBLY_403474_2,4505/E-Tender/19-20 Date 14-11-2019,"Repair and painting work of Treasury Office at collectorate, Bareilly","Repair and painting work of Treasury Office at collectorate, Bareilly",Works,Open Tender,Fixed-rate,Civil Works - Buildings,No,No,NA ,14-Nov-2019 12:00 PM,16-Nov-2019 03:00 PM ,90.0,No ,No,Online,19-Nov-2019 04:00 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE PROVINCIAL DIVISION PWD BAREILLY,Bareilly,243001.0,2.0,"7,00,670",MOHD UMAR KHAN,"624,514",Rejected-Finance,2019-12-05,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE PROVINCIAL DIVISION PWD BAREILLY
2019_CEJNS_406602_1,"1281/NIVIDA-PRAKASHAN/2019-20, DATED-21-11-2019","Patch repair work of Roads in Block-Babina, District-Jhansi","Patch repair work of Roads in Block-Babina, District-Jhansi",Works,Open Tender,Fixed-rate,Road Works,No,No,NA ,22-Nov-2019 02:30 PM,24-Nov-2019 03:00 PM ,90.0,No ,No,Online,29-Nov-2019 04:00 PM,Chief Engineer Jhansi Zone PWD Jhansi UP||JHANSI CIRLCE PWD JHANSI||CONSTRUCTION DIVISION (BHAWAN WING) PWD JHANSI,JHANSI,284001.0,2.0,"7,00,000",M/S RAMNATH,"528,659.05",Rejected-Finance,2019-12-16,Chief Engineer Jhansi Zone PWD Jhansi UP||JHANSI CIRLCE PWD JHANSI||CONSTRUCTION DIVISION (BHAWAN WING) PWD JHANSI
2019_CEKNP_385936_3,1741/26A/19-20 Dated 13.09.2019,Renovation of Dining Hall at Circuit House Kanpur Nagar,Renovation of Dining Hall at Circuit House Kanpur Nagar,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,03-Oct-2019 09:00 AM,05-Oct-2019 12:00 PM ,90.0,No ,No,Online,11-Oct-2019 12:30 PM,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE CD -BUILDING- PWD KANPUR NAGAR,Kanpur Nagar,208001.0,2.0,"13,00,000",SHAKTI CONSTRUCTION,"1,129,752",Rejected-Finance,2019-12-27,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE CD -BUILDING- PWD KANPUR NAGAR
