Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2019_DOLBU_318730_4,656/npp/nirman kary/2018-19 dt-21-02-2019,Construction of Nala from the water tank to the house of Dr. Sahab and construction of the covered interlax in Ward no 23.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"484,200",,2019-09-07,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2019_DOLBU_318730_4,656/npp/nirman kary/2018-19 dt-21-02-2019,Construction of Nala from the water tank to the house of Dr. Sahab and construction of the covered interlax in Ward no 23.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"484,200",,2019-09-07,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2019_DOLBU_318730_5,656/npp/nirman kary/2018-19 dt-21-02-2019,Construction of both side drains and color interlocking road to Raju Dikshit house from Nana Rathore house in Bramhnagar in Ward no. 24.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"390,062",,2019-09-03,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2019_DOLBU_318730_2,656/npp/nirman kary/2018-19 dt-21-02-2019,"Construction work of Gaya Prasad house from Ward No. 23 to Hradaynarayn  house and from Arvind to Thakur Sahab house, CC drainage and cross roads and interlocking road.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"670,028",,2019-09-07,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2019_DOLBU_318730_2,656/npp/nirman kary/2018-19 dt-21-02-2019,"Construction work of Gaya Prasad house from Ward No. 23 to Hradaynarayn  house and from Arvind to Thakur Sahab house, CC drainage and cross roads and interlocking road.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"670,028",,2019-09-07,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2017_DVVNL_114819_1,20/CE(D)/BZ/DVVNL/2017-18,"Installation of 3 Phase Meter in PTW unmetered connections at EDSD, Banda (Rural)","Installation of 3 Phase Meter in PTW unmetered connections at EDSD, Banda (Rural)",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,10-Nov-2025 07:33 PM,NA ,90.0,No ,No,Offline,15-Nov-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"9,75,000","Ms VAKAR KHAN CONSTRUCTION AND SUPPLIERS, BABERU, BANDA","328,250",Rejected-AOC,2019-09-30,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_114826_1,22/CE(D)/BZ/DVVNL/2017-18,"Installation of 3 Phase Meter in PTW unmetered connections at EDSD, Atarra (Banda)","Installation of 3 Phase Meter in PTW unmetered connections at EDSD, Atarra (Banda)",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,10-Nov-2017 11:20 AM,NA ,90.0,No ,No,Offline,15-Nov-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"7,29,000",M/S MAHENDRA TRADING COMPANY,"486,500",Rejected-AOC,2019-09-30,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_REDUP_277116_1,21/RED/e-tendring/2018-19 Date 06.11.2018,Const. of R.C.C. Cover Drain in Diwanganj Bazar (Block- Baba Belkharnath Dham),Const. of R.C.C. Cover Drain in Diwanganj Bazar (Block- Baba Belkharnath Dham),Works,Open Tender,Percentage,Civil Works,No,No,NA ,26-Nov-2018 01:00 PM,NA ,90.0,No ,No,Offline,04-Dec-2018 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH,Pratapgarh,230001.0,2.0,"39,75,000",M/S RAJENDRA KUMAR TRIPATHI,"1,778,402",Rejected-Finance,2019-09-18,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH
2018_UPIDC_269394_6,01/EE/2018-19,Construcation of canal from km 14.575 to km 14.625 and D.R.B. at km 14.602 of panwasa Dy(Lot- 6),Construcation of canal from km 14.575 to km 14.625 and D.R.B. at km 14.602 of panwasa Dy,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,02-Nov-2018 06:00 PM,NA ,120.0,No ,No,Offline,12-Nov-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"27,00,000",M/S DILSHAD AHMED,"2,336,935",Accepted-AOC,2019-09-11,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_281416_3,04/EE/2018-19,Const of Panwasa DY. From km. 8.300 to 8.400 (lot3),Const of Panwasa DY. From km. 8.300 to 8.400,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,08-Dec-2018 09:00 AM,NA ,120.0,No ,No,Offline,14-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"11,00,000",AMIT KUMAR CONTRACTOR,"659,355",Accepted-AOC,2019-09-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
