Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2022_DOLBU_709676_1,167/ 20-06-2022,Mohalla Barin Tola me Munnu Yadav ke ghar se Sisaiya Bypass tak Naali Nirman Karya wa Sufiyan ke ghar ke paas Cross Nirman Karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"1,348,594",,2022-06-30,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_DOLBU_709681_1,167/ 20-06-2022,Dr. Rajeev Aspataal se Vidya Rastogi ki dukan tak pinch road marammat karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"910,422",,2022-06-30,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_DOLBU_709695_1,167/ 20-06-2022,Julahan Tola me Kabristaan ki Gaata Sankhya 703 ki Boundary awam Gate Nirman Kaarya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"618,008",,2022-06-30,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_DOLBU_709695_1,167/ 20-06-2022,Julahan Tola me Kabristaan ki Gaata Sankhya 703 ki Boundary awam Gate Nirman Kaarya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"618,008",,2022-06-30,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_DOLBU_709701_1,167/ 20-06-2022,Mohalla Bazar Tola me Kallu ke Ghar se Roadways Bus Stop via Jiyalal ke ghar tak Naali Nirman Kaarya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"562,909",,2022-06-30,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_UPIDM_700682_1,14/EE/WEDK/2022 23,"Fabrication and erection of M S Pipes of 8 mm thick, 400,600 and 800 mm nominal dia with flanges including all materials, nut, bolts and gasket fittings etc for suction and delivery pipe line of 17.5 cusec pump sets 03 Nos as per drawing at pumpin",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,,,,,,"3,251,000",,2022-06-10,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur
2022_UPIDC_706064_4,01/AEM/2022-23,"Electrical Work in Room No.-100,101, 102, 105, 111, 113, 114, 117 and 124 at E-In-C Office.(Lot-4)",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",,,,,,"165,933",,2022-06-17,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow"
2022_UPIDC_706064_6,01/AEM/2022-23,"Electrical Work in Room No.-23, 25, 27A, 29, 30A, 31B, 32, 34 and Its Verandah and Street Light at E-In-C Office. (Lot-6)",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",,,,,,"167,050",,2022-06-17,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow"
2022_UPIDC_706064_6,01/AEM/2022-23,"Electrical Work in Room No.-23, 25, 27A, 29, 30A, 31B, 32, 34 and Its Verandah and Street Light at E-In-C Office. (Lot-6)",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",,,,,,"167,050",,2022-06-17,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow"
2022_UPIDC_706064_7,01/AEM/2022-23,"Electrical Work in Room No.-100B, 104, 109, 111A, 115, 118, 121, 124A and Its Verandah at E-In-C Office.(Lot-7)",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",,,,,,"161,597.15",,2022-06-17,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow"
