Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2022_UPGWD_738979_1,02/gwddj/piezo/22-23/jhansi,Construction of 33 No. Piezometers at various Sites of Division Jhansi,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",,,,,,"2,831,583.216",,2022-12-06,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)"
2022_UPGWD_739156_1,01/gwddnjhs/rwh/2022-23/jhansi,"Construction of Roof Top Rain Water Harvesting at GOVT INTER COLLEGE SAMTHAR, JHANSI",,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",,,,,,"1,634,622.346",,2022-12-06,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)"
2022_DOLBU_750319_1,558/17-11-2022,Dhaurahra Sisaiya Bypass Road se Bus Stop Puliya tak Divider Road ka nirman karya.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"7,913,484",,2022-12-01,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_DOLBU_750319_1,558/17-11-2022,Dhaurahra Sisaiya Bypass Road se Bus Stop Puliya tak Divider Road ka nirman karya.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"7,913,484",,2022-12-01,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2022_DEO37_757473_1,1575/DEO/SET/2022-23,CL SHOP CHAPARTALLA,,,,,,,,,,,,,,,,Uttar Pradesh Excise Department||Joint Excise Commissioner Lucknow||Deputy Excise Commissioner Devipatan||District Excise Officer Gonda,,,,,,"751,680",,2022-12-16,Uttar Pradesh Excise Department||Joint Excise Commissioner Lucknow||Deputy Excise Commissioner Devipatan||District Excise Officer Gonda
2022_DEO37_757473_1,1575/DEO/SET/2022-23,CL SHOP CHAPARTALLA,,,,,,,,,,,,,,,,Uttar Pradesh Excise Department||Joint Excise Commissioner Lucknow||Deputy Excise Commissioner Devipatan||District Excise Officer Gonda,,,,,,"751,680",,2022-12-16,Uttar Pradesh Excise Department||Joint Excise Commissioner Lucknow||Deputy Excise Commissioner Devipatan||District Excise Officer Gonda
2022_DEO37_757492_1,1575/DEO/SET/2022-23,FL BUDHANI BAZAR (6049),,,,,,,,,,,,,,,,Uttar Pradesh Excise Department||Joint Excise Commissioner Lucknow||Deputy Excise Commissioner Devipatan||District Excise Officer Gonda,,,,,,"245,000",,2022-12-16,Uttar Pradesh Excise Department||Joint Excise Commissioner Lucknow||Deputy Excise Commissioner Devipatan||District Excise Officer Gonda
2022_CEEMP_745355_3,"2830/14CBW-17E/M/2022-23, Dated-03-11-2022",Work of Providing Electrical Connection for Dynamic Fascade Lighting and advanced Light Sound Show at Jhansi Fort District Jhansi.,,,,,,,,,,,,,,,,Chief Engineer Electrical  Mechanical PWD Lucknow||17th Circle Electrical Mechanical PWD Lucknow||Electrical Mechanical Division PWD Jhansi,,,,,,"15,572,621.59",,2022-12-30,Chief Engineer Electrical  Mechanical PWD Lucknow||17th Circle Electrical Mechanical PWD Lucknow||Electrical Mechanical Division PWD Jhansi
2022_CEGKP_743985_7,1349/1A/22 Dt. 01.11.2022,Repair Work of Jagdishpur Collectrate  Rajkiye  Collony,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE BASTI CIRCLE PWD BASTI||EE PROVINCIAL DIVISION PWD SIDDHARTH  NAGAR,,,,,,"411,611.92",,2022-12-01,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE BASTI CIRCLE PWD BASTI||EE PROVINCIAL DIVISION PWD SIDDHARTH  NAGAR
2022_CEUCZ_744812_4,2591/A-1 Dt. 21-10-2022,Special Repair of LokNagar Tirahe to Chaura link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",,,,,,"2,469,627.9",,2022-12-15,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao"
2022_CEUCZ_744812_4,2591/A-1 Dt. 21-10-2022,Special Repair of LokNagar Tirahe to Chaura link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",,,,,,"2,469,627.9",,2022-12-15,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao"
2022_UPGWD_739408_1,01/pz/banda/2022-23,Construction of 32 No. Piezometers at various Sites of Division BANDA,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Ex Eng, GWD Dn-Chitrkutdham Banda(Hydrological)",,,,,,"2,713,198.016",,2022-12-12,"Office of The Director Ground Water Department||Joint Director Allahabad||Ex Eng, GWD Dn-Chitrkutdham Banda(Hydrological)"
2022_UPGWD_739408_1,01/pz/banda/2022-23,Construction of 32 No. Piezometers at various Sites of Division BANDA,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Ex Eng, GWD Dn-Chitrkutdham Banda(Hydrological)",,,,,,"2,713,198.016",,2022-12-12,"Office of The Director Ground Water Department||Joint Director Allahabad||Ex Eng, GWD Dn-Chitrkutdham Banda(Hydrological)"
2022_CEALD_697295_1,2827/11Com B Pra Cir/2022 20-04-2022,New Constructon of Engua Nahar ki Patari to Jhadiya via Bhattha (Chhuti Kadi Ke Antargat),,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD KAUSHAMBI,,,,,,"4,341,345",,2022-12-12,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD KAUSHAMBI
2022_PVVNL_732628_1,ST-42/EUDC(M)/2022-23,"WORK REPAIRING OF DAMAGED ROUND S.T. POLES OF LT/HT LINE IN EUDSD-VII/VIII/IX, MORADABAD UNDER THE JURISDICTION OF EUDD- III, MORADABAD",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"189,150",,2022-12-09,Paschimanchal Vidyut Vitran Nigam Ltd.
2021_CEUFZ_632035_10,1331/14A Date 06-10-2021,Special Repair of Pipari Ahmdabad Banbhariya (Jiyapur link road) Link Road.,,,,,,,,,,,,,,,,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi,,,,,,"5,600,000",,2022-12-10,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi
2021_CEUFZ_632035_10,1331/14A Date 06-10-2021,Special Repair of Pipari Ahmdabad Banbhariya (Jiyapur link road) Link Road.,,,,,,,,,,,,,,,,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi,,,,,,"5,600,000",,2022-12-10,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi
2021_CEUFZ_632035_10,1331/14A Date 06-10-2021,Special Repair of Pipari Ahmdabad Banbhariya (Jiyapur link road) Link Road.,,,,,,,,,,,,,,,,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi,,,,,,"5,600,000",,2022-12-10,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi
2021_CEUFZ_632035_10,1331/14A Date 06-10-2021,Special Repair of Pipari Ahmdabad Banbhariya (Jiyapur link road) Link Road.,,,,,,,,,,,,,,,,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi,,,,,,"5,600,000",,2022-12-10,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division PWD Amethi
2022_CEKNP_741321_2,5620C/131C-KV/2022 Dt. 13.10.2022,Renewal with General Repair of Chandpur Malasa Devipur Kailayi Baraur Baliharamau Road in Km 19 to 33(500) (By Hot Mix Plant),,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,,,,,,"10,534,441",,2022-12-14,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR
2021_DOLBU_651906_2,2221/NPP/NIRMAN DT-04-12-2021,Ward No. 03 Construction work of platforms and halls in Ravidas Nagar Park,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"836,371.7",,2022-12-20,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-10,
<NA>,,Construction of both side drain and color interlocking road from the house of Pintu Sharma in Kanchan Nagar A in Ward No. 04 to Rajendra Patel house through Man Singh and Raghunandan house.,,,,,,,,,,,,,,,,,,,,,,,,2022-12-20,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-12,
