Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_UPIDC_1122058_6,04/SE/2025-26,Constructing Geo Textile Tube Cutter for Protection of Village Group of Kurtha And Ancient Pawahari Baba Aahsram between Km. 0.000 To Km. 1.000 on Left Bank of River Ganga in Tahsil Sadar of District- Ghazipur.,Constructing Geo Textile Tube Cutter for Protection of Village Group of Kurtha And Ancient Pawahari Baba Aahsram between Km. 0.000 To Km. 1.000 on Left Bank of River Ganga in Tahsil Sadar of District- Ghazipur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 02:00 PM,NA ,90.0,No ,No,Online,12-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi",Sadar District - Ghazipur,233001.0,2.0,"3,27,00,000",ARVIND KUMAR SINGH,"21,966,800",Rejected-AOC,30-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi"
2026_DOLBU_1132537_2,1606/ni.su./n.p.ku/2025-26 dt 01.04.2026,handpump ribore,nagar panchayat kursath unnao ke vibhinna chhetro me ribore indiya mark handpampo ke adhishthapan karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Apr-2026 10:00 AM,NA ,15.0,No ,No,Offline,23-Apr-2026 10:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Kursath Unnao,NP KURSATH,209801.0,2.0,,H.I ENTERPRISES,"500,938",Rejected-Finance,27-Apr-2026,Directorate of Local Bodies UP||Nagar Panchayat Kursath Unnao
2026_REDUP_1112206_1,2235/EE/RED/2025-26/22-01-2026,Lot01 vikash khand maniyar ke gram panchayat hathauj ke Baba palkdhari tola me shyam narayan yadav ke darwaze se hridya ke ghar ke tarf CC road nirman kary,Lot01 vikash khand maniyar ke gram panchayat hathauj ke Baba palkdhari tola me shyam narayan yadav ke darwaze se hridya ke ghar ke tarf CC road nirman kary,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,17-Feb-2026 09:00 AM,NA ,90.0,No ,No,Online,24-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,ballia,277001.0,2.0,"7,44,000",M/S SANTOSH ENTERPRISES,"744,407.35",Accepted-AOC,08-Apr-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA
2026_YEIDA_1108453_10,YEA/GM(PROJECT)/2026/457 DT-19/01/2026,"Construction of Boundary Wall of Kabristan (Khasra No. 369) at Village-Thasrana, YEA WC-06","Construction of Boundary Wall of Kabristan (Khasra No. 369) at Village-Thasrana, YEA WC-06",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,23-Jan-2026 06:55 PM,NA ,90.0,No ,No,Online,04-Feb-2026 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"35,54,600",M/S K P CONST. CO.,"2,825,907.06",Rejected-Finance,27-Apr-2026,Yamuna Expressway Industrial Development Authority
2026_UPRNS_1119489_1,264/SE/E-TENDER/2025-26,CONSTRUCTION OF BARRACK (30 PERSON CAPACITY-2 NOS. (G AND F)) DISTRICT JAIL MATHURA IN DISTRICT- MATHURA (U.P.),CONSTRUCTION OF BARRACK (30 PERSON CAPACITY-2 NOS. (G AND F)) DISTRICT JAIL MATHURA IN DISTRICT- MATHURA (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,23-Feb-2026 03:40 PM,NA ,90.0,No ,No,Offline,12-Mar-2026 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,"DISTRICT JAIL, MATHURA",281001.0,2.0,,ANSHUL KUMAR ENTERPRISES,"24,758,806",Not Admitted-Fee/PreQual/Technical,23-Mar-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I
2026_DOLBU_1123105_6,3462/DDU/09-03-2026,WORK NO.6,WORK NO.6,Works,Open Tender,Percentage,Civil Works,No,No,NA ,10-Mar-2026 10:00 AM,NA ,90.0,No ,No,Offline,24-Mar-2026 10:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,NPP GAURA BARHAJ,274601.0,2.0,"26,54,000",Jaypratap Enterprises,"1,401,785.982",Rejected-Finance,01-Apr-2026,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria
2026_UPPRC_1128918_10,07/PM12/UPPCL/2025-26,Construction of Community Hall in Jauri Bujurg Village in Babina Development Block,Construction of Community Hall in Jauri Bujurg Village in Babina Development Block,Works,Open Tender,Percentage,Civil Works,No,No,NA ,23-Mar-2026 09:00 AM,NA ,90.0,No ,No,Online,28-Mar-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,Jhansi,284003.0,2.0,,ONES ASSOCIATION,"1,167,963.4",Rejected-AOC,20-Apr-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai
2026_REDUP_1117315_4,"1130/RED/Etender(30)/2025-26, Dt. 30.01.2026",Nagar Panchayat Payagpur ke ward no. 12 me Masoodpur Chaurahe se Ajeet Shukla ke ghar hote huye Railway Station ke tarad P.W.D. road se patri par C.C. nirman karya_04,Nagar Panchayat Payagpur ke ward no. 12 me Masoodpur Chaurahe se Ajeet Shukla ke ghar hote huye Railway Station ke tarad P.W.D. road se patri par C.C. nirman karya_04,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Feb-2026 12:00 PM,NA ,90.0,No ,No,Online,27-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"15,48,000",MAMATA SINGH,"1,824,535.99",Accepted-AOC,13-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH
2026_UPIDC_1134218_1,01/SE/2026-27,The Work Of Laying 05 Rows RCC Porcupine In Grid Pattern On The River Bank Between Km 3.900 To Km 4.150 And Km 4.900 To Km 5.140 Of Chitouni Bund Located On The Right Bank Of The Great Gandak River In Kushinagar District.,The Work Of Laying 05 Rows RCC Porcupine In Grid Pattern On The River Bank Between Km 3.900 To Km 4.150 And Km 4.900 To Km 5.140 Of Chitouni Bund Located On The Right Bank Of The Great Gandak River In Kushinagar District.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Apr-2026 09:00 AM,08-Apr-2026 11:00 AM ,90.0,No ,No,Online,13-Apr-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",KUSHINAGAR,274403.0,2.0,,Devendra Nath Mishra,"20,393,471.48",Rejected-Technical,18-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur"
2026_NNKAN_1121806_1,1283/A.A.5/25-26,Improvement work of drain cross in Panki Katra and Panki Kala under Zone-5 Ward-53,Improvement work of drain cross in Panki Katra and Panki Kala under Zone-5 Ward-53,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,02-Mar-2026 04:00 PM,NA ,90.0,No ,No,Online,07-Mar-2026 04:00 PM,"Kanpur Municipal Corporation, Kanpur, UP",Ward 53,208001.0,1.0,"5,08,185",MAA DURGA AND MISHRA TRADING COMPANY,"487,857.95",Rejected-Finance,28-Apr-2026,"Kanpur Municipal Corporation, Kanpur, UP"
