Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2022_UPIDC_718946_5,03/EE/2022-23,Repairing V.R.B. of Ammargarh Dy at km 8.648 Lot 05,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",,,,,,"379,905.6",,2023-02-16,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi"
2022_UPIDC_718946_5,03/EE/2022-23,Repairing V.R.B. of Ammargarh Dy at km 8.648 Lot 05,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",,,,,,"379,905.6",,2023-02-16,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi"
2022_UPIDC_718946_8,03/EE/2022-23,Reconstruction V.R.B. of Ammargarh Dy at km 6.382 Lot 08,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",,,,,,"700,229.68",,2023-02-16,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi"
2022_CEALD_745983_2,2292/19A-E-Tendring /2022-23 Dated 29.10.2022,Special Repair of Lucknow-Varansi Road to Sangiyapur Link Road with CC Road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,,,,,,"746,669",,2023-02-13,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH
2022_CEALD_745983_2,2292/19A-E-Tendring /2022-23 Dated 29.10.2022,Special Repair of Lucknow-Varansi Road to Sangiyapur Link Road with CC Road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,,,,,,"746,669",,2023-02-13,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH
2022_CEALD_745983_2,2292/19A-E-Tendring /2022-23 Dated 29.10.2022,Special Repair of Lucknow-Varansi Road to Sangiyapur Link Road with CC Road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,,,,,,"746,669",,2023-02-13,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH
2023_REDUP_765207_11,1669 dt. 24.12.2022,VIKASH KHAND KARANDA PRA.VI. ARI PAHADPUR ME KAKSH AND OFFICE KA NIRMAN KARY,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,,,,,,"1,337,558",,2023-02-25,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR
2023_REDUP_765207_11,1669 dt. 24.12.2022,VIKASH KHAND KARANDA PRA.VI. ARI PAHADPUR ME KAKSH AND OFFICE KA NIRMAN KARY,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,,,,,,"1,337,558",,2023-02-25,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR
2022_REDUP_753711_4,691/EERED/TENDER/2022-23/Dt- 23-09-2022,Rajkiya Balika Inter Collage Khandhla main BIO Lab work.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,,,,,,"1,148,000",,2023-02-16,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
2023_CEUCZ_766202_32,114/E-Tender/2022-23 Dt- 07-01-2023,"On Occasion of organizing of G-20 Summit and Global Investers Summit in Lucknow City, Painting work of Flyover situated at Tulsidas Road.",,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",,,,,,"505,565.74",,2023-02-07,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow"
