Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2019_REDUP_299581_3,1101RED/TENDER/2018-19/Dt- 08-01-2019,Construction of C.C. Road at Shiv Mandir to Jitndra House in Vallage Bharshi,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,,,,,,"1,143,500",,2019-02-14,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
2019_REDUP_299581_3,1101RED/TENDER/2018-19/Dt- 08-01-2019,Construction of C.C. Road at Shiv Mandir to Jitndra House in Vallage Bharshi,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,,,,,,"1,143,500",,2019-02-14,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
2018_REDUP_277675_4,846/EERED/18-19/dt- 14-11-2018,"Contruction of C.C.road Jeetram son of Jaiprkash to Yaspal son of  Mahipal in village Bharsi , Shamli",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,,,,,,"1,232,300",,2019-02-28,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
2019_MVVNL_296406_1,T-78/EDCP/2018-19,T-78/EDCP/2018-19,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,,,,,,"179,970",,2019-02-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit
2018_UPIDC_269394_3,01/EE/2018-19,Construcation of Panwasa Dy from km 7.550 to km 7.850(Lot-3),Construcation of Panwasa Dy from km 7.550 to km 7.850,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,02-Nov-2018 06:00 PM,NA ,90.0,No ,No,Offline,12-Nov-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"17,00,000",M/S VED PRAKASH S/O IMRAT SINGH CONTRACTOR,"1,232,555.32",Rejected-AOC,2019-02-18,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_281416_4,04/EE/2018-19,Const of Panwasa DY. From km. 13.975 to 14.575 (lot 4),Const of Panwasa DY. From km. 13.975 to 14.575,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,08-Dec-2018 09:00 AM,NA ,120.0,No ,No,Offline,14-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"10,00,000",M/s Sohan Pal Singh,"665,900",Accepted-AOC,2019-02-21,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_284231_7,05/EE/2018-19,Construction of Panwasa Dy. From km. 8.900 to km.9.110 (Lot 07 ),Construction of Panwasa Dy. From km. 8.900 to km.9.110,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,22-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"24,00,000",NARENDRA KUMAR,"1,531,392.5",Not Admitted-Fee/PreQual/Technical,2019-02-22,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_287991_2,07/EE/2018-19,Construction of Canal From km11.200 to km.11.300 and D.R.B. at km. 11.207 of Panwasa Dy. (Lot No.2 ),Construction of Canal From km11.200 to km.11.300 and D.R.B. at km. 11.207 of Panwasa Dy.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Dec-2018 09:00 AM,NA ,120.0,No ,No,Offline,01-Jan-2025 07:29 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"35,00,000",dharamveer contractor,"3,283,113.9",Accepted-AOC,2019-02-06,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPTCL_288314_1,T-25/ETD(E)/2018-19,THE LAYING OF EARTHMATE EARTHING FOR 2X5 MVAR AIR COOLED 33KV CAPACITOR BANK AT 132KV S/S AURAIYA,THE LAYING OF EARTHMATE EARTHING FOR 2X5 MVAR AIR COOLED 33KV CAPACITOR BANK AT 132KV S/S AURAIYA,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2018 03:00 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Auraiya,206122.0,2.0,"59,000",M/S S S ENTERPRISES,"58,400",Rejected-AOC,2019-02-08,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2018_UPTCL_288429_1,T-27/ETD(E)/2018-19,"THE ERECTION OF 33KV 2X5MVAR AIR COOLED CAPACITOR BANK, 33KV BAY AND ASSOCIATED EQUIPMENT AT 220KV S/S BHARTHANA","THE ERECTION OF 33KV 2X5MVAR AIR COOLED CAPACITOR BANK, 33KV BAY AND ASSOCIATED EQUIPMENT AT 220KV S/S BHARTHANA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2025 10:23 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Bharthana,206242.0,2.0,"82,200",SHEKHAR ENTERPRISES,"82,000",Rejected-AOC,2019-02-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2018_UPTCL_288430_1,T-28/ETD(E)/2018-19,THE LAYING AND INTERCONNECTION CONTROL CABLE FOR 2X5MVAR CAPACITOR BANK AT 220KV S/S BHARTHANA,THE LAYING AND INTERCONNECTION CONTROL CABLE FOR 2X5MVAR CAPACITOR BANK AT 220KV S/S BHARTHANA,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2018 03:00 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Bharthana,206242.0,2.0,"30,000",SHEKHAR ENTERPRISES,"29,900",Rejected-AOC,2019-02-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2018_UPTCL_288431_1,T-29/ETD(E)/2018-19,"THE ERECTION MAIN AUXILIARY STRUCTURE, EARTHING AND STRINING OF 33KV BUS BAR FOR 2X5MVAR AIR COOLED 33KV CAPACITOR BANK AT 220KV S/S BHARTHANA","THE ERECTION MAIN AUXILIARY STRUCTURE, EARTHING AND STRINING OF 33KV BUS BAR FOR 2X5MVAR AIR COOLED 33KV CAPACITOR BANK AT 220KV S/S BHARTHANA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2018 03:00 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Bharthana,206242.0,2.0,"90,250",SHEKHAR ENTERPRISES,"90,100",Rejected-AOC,2019-02-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2018_UPTCL_288432_1,T-30/ETD(E)/2018-19,THE ERECTION OF 33KV 2X5MVAR AIR COOLED CAPACITOR BANK 33KV BAY AND ASSOCIATED EQUIPMENT AT 132KV S/S CHAKARNAGAR,THE ERECTION OF 33KV 2X5MVAR AIR COOLED CAPACITOR BANK 33KV BAY AND ASSOCIATED EQUIPMENT AT 132KV S/S CHAKARNAGAR,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2018 03:00 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Chakarnagar,206125.0,2.0,"82,200",pankaj enterparises,"81,965",Rejected-AOC,2019-02-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2018_UPTCL_288433_1,T-31/ETD(E)/2018-19,THE EARTHING AND LAYING INTERCONNECTION OF CONTROL CABLE WORK FOR 33KV 2X5 MVAR CAPACITOR BANK AT 132KV S/S CHAKARNAGAR,THE EARTHING AND LAYING INTERCONNECTION OF CONTROL CABLE WORK FOR 33KV 2X5 MVAR CAPACITOR BANK AT 132KV S/S CHAKARNAGAR,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2018 03:00 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Chakarnagar,206125.0,2.0,"64,750",pankaj enterparises,"63,705",Rejected-AOC,2019-02-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
