Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2021_CEUCZ_574552_1,2086M/1M/E-Tender/Unnao Circle/20-21 dt. 2.03.2021,WIDENING AND STRENGTHENING OF MOHAN AURAS  ROAD FROM KM. 1 TO KM. 20.83 IN DISTT. UNNAO,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao",,,,,,"244,576,718",,2021-07-01,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao"
<NA>,,Earth work in excavation/silt clearance of correcting internal section of Surhan Drain From Km. 0.000 to 10.200 with proper disposal and raugh dressing,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearance of correcting internal section of Gambhirwan Tal Drain From Km. 0.000 to 17.200 with proper disposal and raugh dressing,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearance of correcting internal section of Baghadhi Drain From Km. 0.000 to 16.000 with proper disposal and raugh dressing,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section of Belaoo drain from Km 0.000 to Km 7.000 with partial/roughly dressing.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section with rough dressing of Pandaha drain from Km 0.000 to Km 9.000.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section of Chandeshwar drain from Km 0.000 to Km 5.200 with partial/roughly dressing.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section of Chandeshwar drain from Km 0.000 to Km 5.200 with partial/roughly dressing.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section with rough dressing of Kalan drain from Km 0.000 to Km 4.800.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section of Chandeshwar drain from Km 0.000 to Km 5.200 with partial/roughly dressing.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearence of correcting internal section of Sumbhi Baramadpur drain from Km 0.000 to Km 2.800 with partial/roughly dressing.,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
<NA>,,Earth work in excavation/silt clearance of correcting internal section of magravan Drain From Km. 0.000 to 4.000 with partial/roughly dressing,,,,,,,,,,,,,,,,,,,,,,,,2021-07-21,
