Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_UPIDM_405058_1,09/CE(E AND MM)/2019-20,Following Operations and Maintenance Charges of 01 No. Cutter Suction Dredger For Channelization Work River,Following Operations and Maintenance Charges of 01 No. Cutter Suction Dredger For Channelization Work River,Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,18-Nov-2019 02:35 PM,NA ,120.0,No ,No,Offline,26-Nov-2019 02:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement,As Per Site Required,273016.0,2.0,"1,20,00,000",Cleantec Infra Pvt Ltd,"11,976,000",Rejected-AOC,06-Jan-2020,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement
2020_CEUVZ_429356_4,432/15A Dated 25-01-2019,Circuit House ke pratham tal per sthit meeting hall water proofing ka karya,Circuit House ke pratham tal per sthit meeting hall water proofing ka karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Jan-2020 12:00 PM,NA ,90.0,No ,No,Online,04-Feb-2020 12:30 PM,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI",Varanasi,221002.0,2.0,"11,00,000",M/S VEER INFRATECH,"1,053,664.97",Accepted-AOC,27-Feb-2020,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI"
2019_RDUP_416758_1,1453/W-17/PMC/2019,"Selection of Project Management Consultant (PMC) to Manage Rural Water Supply Project in Bundelkhand, Vindhya Region and Quality affected areas in state of Uttar Pradesh","Selection of Project Management Consultant (PMC) to Manage Rural Water Supply Project in Bundelkhand, Vindhya Region and Quality affected areas in state of Uttar Pradesh (District- Sonbhadra)",Services,Open Tender,Lump-sum,Consultancy,No,No,NA ,26-Dec-2019 01:45 PM,02-Jan-2020 12:00 PM ,120.0,No ,No,Offline,25-Jan-2020 11:00 AM,Commissioner Rural Development UP||State Water And Sanitation Mission,SWSM Lucknow UP,226001.0,2.0,"50,00,00,000",CEINSYS TECH LIMITED,"400,000,000",Rejected-Finance,03-Feb-2020,Commissioner Rural Development UP||State Water And Sanitation Mission
2019_CEUAZ_409770_3,3160 /SE Tender/Azamgarh Circle /19 DT. 19-11-2019,New Constuction of Khanpur Belhama Link Road,New Constuction of Khanpur Belhama Link Road,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,04-Dec-2019 09:00 AM,04-Dec-2019 11:00 AM ,90.0,No ,No,Online,11-Dec-2019 03:30 PM,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh",Azamgarh,276001.0,2.0,"50,00,000",arvind kumar yadav,"3,926,361",Accepted-AOC,20-Feb-2020,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh"
2020_CEUVZ_425531_8,150/15A Dated 09-01-2020,Pahadiya Bela marg se gram sabha Nawapura me Yadav Rajbhar and Harijan basti me kharanja se PC tak marg ke nav nirman ka karya,Pahadiya Bela marg se gram sabha Nawapura me Yadav Rajbhar and Harijan basti me kharanja se PC tak marg ke nav nirman ka karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Jan-2020 12:00 PM,NA ,90.0,No ,No,Online,25-Jan-2020 12:30 PM,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI",Varanasi,221002.0,2.0,"22,00,000",RAJKUMAR SINGH,"2,186,656.88",Rejected-Finance,25-Feb-2020,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI"
2019_UPTCL_341052_1,T-63ETD(E)/2018-19,"THE WORK OF CHECKING TIGHTENING OF SECTION TOWER OF 132KV BHARTHANA-AURAIYA, 132KV AURAIYA- SIKANDRA, 132KV BHARTHANA-BIDHUNA, 132KV BIDHUNA-DIBIYAPUR AND 132KV PANKI-DIBIYAPUR TRANSMISSION LINE UNDER ELECTRICITY TRANSMISSION DIVISION-ETAWAH","THE WORK OF CHECKING TIGHTENING OF SECTION TOWER OF 132KV BHARTHANA-AURAIYA, 132KV AURAIYA- SIKANDRA, 132KV BHARTHANA-BIDHUNA, 132KV BIDHUNA-DIBIYAPUR AND 132KV PANKI-DIBIYAPUR TRANSMISSION LINE UNDER ELECTRICITY TRANSMISSION DIVISION-ETAWAH",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,30-Mar-2025 09:21 PM,NA ,60.0,No ,No,Offline,09-Apr-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Auraiya,206122.0,2.0,"2,00,000",Katyani Construction Co.,"194,575",Accepted-AOC,16-Apr-2019,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2020_DOLBU_422300_1,1/R-J/2019-20,"CONSTRUCTION OF C.C ROAD WARD 02 MOHOLLA FATEHNAGAR FROM VIRENDAR, PHOOL SINGH H/O CHIRANGI HOUSE","CONSTRUCTION OF C.C ROAD WARD 02 MOHOLLA FATEHNAGAR FROM VIRENDAR, PHOOL SINGH H/O CHIRANGI HOUSE",Works,Open Tender,Percentage,Civil Works,No,No,NA ,10-Jan-2020 12:00 PM,NA ,60.0,No ,No,Offline,20-Jan-2020 10:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Sherkot Bijnor,sherkot,246761.0,2.0,"3,88,147",MOHD IMRAN CONTRACTOR,"386,205.897",Accepted-AOC,08-Feb-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Sherkot Bijnor
2019_RVUNL_347944_1,CT-1376(MMC-II)/CPD-I/BTPS/19,CT-1376(MMC-II)/CPD-I/BTPS/19,FIRE HOSE PIPE,Goods,Open Tender,Fixed-rate,Mechanical Engineering Items,No,No,NA ,28-May-2019 06:00 PM,NA ,120.0,No ,No,Offline,08-Jul-2019 04:00 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,Obra Thermal Power Station Obra Sonebhadra UP,231219.0,2.0,"2,52,000",M/S. BEARING AND ENGINEERING CO.,"216,266",Accepted-AOC,17-Feb-2020,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2019_UPTCL_385491_1,33- CE (TSE)/2019-20,"Supply of Multi Function Single Phase Relay Test Kit for testing Numerical and Static Relays under Electricity Transmission Test and Commissioning Circle, Prayagraj.","Supply of Multi Function Single Phase Relay Test Kit for testing Numerical and Static Relays under Electricity Transmission Test and Commissioning Circle, Prayagraj.",Goods,Open Tender,Fixed-rate,Electrical Work/ Equipment,No,No,NA ,26-Sep-2019 06:00 PM,NA ,180.0,No ,No,Offline,23-Oct-2019 04:30 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad,Electricity Transmission Test and Commissioning Ci,211002.0,2.0,,DEL-ELECTRICS N TMC SOLUTIONS(INDIA,"4,100,000",Accepted-AOC,05-Feb-2020,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad
2019_CEMRT_415685_1,3056/3A Dt. 07.12.2019,3056/3A Dt. 07.12.2019/nirmaan khand lok nirman vibhag sahaaranapur ke adheen Dhelhi yamanotree maarg par hasanapur chowk par maarg kinaare pataree ka kaary,nirmaan khand lok nirman vibhag sahaaranapur ke adheen Dhelhi yamanotree maarg par hasanapur chowk par maarg kinaare pataree ka kaary,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,23-Dec-2019 11:00 AM,26-Dec-2019 12:00 PM ,90.0,No ,No,Online,28-Dec-2019 12:30 PM,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE CONSTRUCTION DIVISION PWD SAHARANPUR,SAHARANPUR,247001.0,2.0,"15,00,000",irshad ahmad,"228,166.84",Accepted-AOC,13-Feb-2020,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE CONSTRUCTION DIVISION PWD SAHARANPUR
