Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_REDUP_1067302_18,450/RED/ENivida/Nir/2025-26 dt 02-08-2025,GramSabha Devitilmaha me Baisanpurva Satrohan Singh ke ghar ke pass se Nahar Khadanza Marg tak 300 m Length me Interlocking ka Karya,GramSabha Devitilmaha me Baisanpurva Satrohan Singh ke ghar ke pass se Nahar Khadanza Marg tak 300 m Length me Interlocking ka Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Aug-2025 06:00 PM,NA ,90.0,No ,No,Online,01-Sep-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,EE RED Gonda,271001.0,2.0,"13,40,077",M/S DASMESH ASSOCIATES,"1,338,736.52",Rejected-Finance,30-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA
2025_REDUP_1059123_1,271/RED/Cir Aza/Tender/25-26/dt 14.07.2025-1,"Construction of CC Road from Tubel of Narsingh to till the place of Kali Mai via Yadav Basti, Gram Sabha- Amethi Pitch Road. (Length- 650 M)","Construction of CC Road from Tubel of Narsingh to till the place of Kali Mai via Yadav Basti, Gram Sabha- Amethi Pitch Road. (Length- 650 M)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,Yes ,23-Jul-2025 10:00 AM,25-Jul-2025 12:30 PM ,90.0,No ,No,Online,30-Jul-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE,Azamgarh,276001.0,2.0,"36,75,000",MR. MANOJ KUMAR SINGH,"3,643,292.36",Rejected-AOC,25-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE
2025_REDUP_1052650_1,430(10)/RED/e-Tender/2025-26 Date 21.06.2025,Construction work of Baraatghar in Bhagatpur village (Bisauli),Construction work of Baraatghar in Bhagatpur village (Bisauli),Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Jul-2025 12:00 PM,NA ,90.0,No ,No,Online,30-Jul-2025 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN,Badaun,243601.0,2.0,"11,93,976",M/S BHOORE SINGH THEKEDAR,"1,192,184.73",Accepted-AOC,22-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN
2025_UPPAN_1055826_1,"1751/PAN/ET/25-26, DT. 08-07-2025",CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET BATHROOM FOR GRP THANA GORAKHPUR U.P.,CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET BATHROOM FOR GRP THANA GORAKHPUR U.P.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jul-2025 06:50 PM,NA ,90.0,No ,No,Online,25-Jul-2025 11:30 AM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,GRP THANA GORAKHPUR U.P.,273009.0,2.0,"27,35,000",INTERTOUCH OFFICE SYSTEMS,"2,434,150",Rejected-Finance,19-Sep-2025,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow
2025_SCIDC_1072373_1,1214 /EE SKN /E-Tender /Vidhayak Nidhi Harraiya Basti /2025-26 Dated 08-09-2025,Construction of Smriti Dwara work at Parasa Parsarampur Road Par Maharishi Vasishtha Block Parsarampur Distt Basti. (Vidhayak Nidhi Harraiya Basti),Construction of Smriti Dwara work at Parasa Parsarampur Road Par Maharishi Vasishtha Block Parsarampur Distt Basti. (Vidhayak Nidhi Harraiya Basti),Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,09-Sep-2025 09:00 AM,12-Sep-2025 12:00 PM ,90.0,No ,No,Offline,15-Sep-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,BASTI,272001.0,2.0,"11,31,724",GEETA TRADING AND CONSTRUCTION,"1,131,158",Accepted-AOC,20-Sep-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti
2025_REDUP_1055513_2,95/RED/NIT/2025-25 DT12.06.2025,Construction of CC and drain work as per requirement from Rameshwar Dayals house to Sarvesh Rajputs house in village Nagla Hilki,Construction of CC and drain work as per requirement from Rameshwar Dayals house to Sarvesh Rajputs house in village Nagla Hilki,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jul-2025 12:00 PM,NA ,90.0,No ,No,Online,16-Jul-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,FARRUKHABAD,209625.0,2.0,"12,52,000",ASHTOSH DIXIT,"1,248,953",Accepted-AOC,10-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD
2025_REDUP_1055218_1,NIT - 522 dt 16.06.2025 Tender 04,Construction Work of Painting work in the State Tax Office Building Mohan Nagar Ghaziabad Zone I of Ghaziabad district.,Construction Work of Painting work in the State Tax Office Building Mohan Nagar Ghaziabad Zone I of Ghaziabad district.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Jul-2025 01:00 PM,08-Jul-2025 01:00 PM ,90.0,No ,No,Online,19-Jul-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,Ghaziabad,201001.0,2.0,"31,18,000",GUPTA BUILDERS,"3,003,506",Not Admitted-Fee/PreQual/Technical,02-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD
2025_UPIDC_1038746_7,01/EE/2025-26,LOT 02,Construction of V.R.B. (R.C.C. Box culvert) at Km. 16.100 Of Gangrauli Dy.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Jun-2025 05:00 PM,NA ,90.0,No ,No,Online,10-Jun-2025 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD-1, gonda",Gonda,271001.0,2.0,"31,90,000",M/S ARADHANA CONSTRUCTION,"3,158,524.07",Accepted-AOC,17-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD-1, gonda"
2025_UPIDC_1043252_1,01/EE/2025-26,Silt clearance of Salliya drain from km. 0.000 to 11.600 in district Lakhimpur Khiri (Lot-25),Silt clearance of Salliya drain from km. 0.000 to 11.600 in district Lakhimpur Khiri (Lot-25),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,27-May-2025 12:00 PM,NA ,90.0,No ,No,Online,03-Jun-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",Lakhimpur khiri,261505.0,2.0,,HARSH TRADERS,"810,260.928",Rejected-Finance,17-Jun-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi"
2025_REDUP_1061067_11,575/RED/e-Tender/2025-26 Date 21.07.2025,Baratghar construction work in Gram Panchayat Bhagwanpur (Samrer),Baratghar construction work in Gram Panchayat Bhagwanpur (Samrer),Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Jul-2025 12:00 PM,NA ,90.0,No ,No,Online,29-Aug-2025 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN,Badaun,243601.0,2.0,"12,31,120",M/S SUSHIL KUMAR CONTRACTOR,"1,225,826.29",Accepted-AOC,11-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN
2025_SCIDC_1068995_1,047/EE/MBD/NIDHI/2024-25 Dt. 27-08-2025,"Construction work of 50.00 m CC tiles road and drain from the house of Mohd. Yamin towards Idgah in village Mastallipur, Block-Thakurdwara, District Moradabad. (MLA-Nidhi Work)","Construction work of 50.00 m CC tiles road and drain from the house of Mohd. Yamin towards Idgah in village Mastallipur, Block-Thakurdwara, District Moradabad. (MLA-Nidhi Work)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,27-Aug-2025 04:00 PM,NA ,60.0,No ,No,Offline,03-Sep-2025 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,MORADBAD,244001.0,2.0,"9,42,416",M/S A.H CONSTRUCTION AND DEVLOPERS,"941,850.55",Rejected-Finance,19-Sep-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah
2025_UPRNS_1060182_1,270/UPRNSS/E-TENDER/2025-26 DATE 22-07-2025,"CONSTRUCTION OF BLOCK INSTITUTION OF TEACHER EDUCATION AT VILLAGE-MUDIAJAGIR, BLOCK-DAMKHODA, DISTRICT-BAREILLY(U.P.)",SEE IN TECHNICAL BOQ,Works,Open Tender,Percentage,Civil Works,No,No,NA ,26-Jul-2025 10:00 AM,30-Jul-2025 11:00 AM ,90.0,No ,No,Offline,12-Aug-2025 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,BAREILLY,234001.0,2.0,"2,86,97,000",GRAVITY CONSTRUCTIONS,"28,694,130.3",Rejected-AOC,09-Sep-2025,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited
