Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_UPIDC_269394_7,01/EE/2018-19,Construction of canal from km 15.695 to km 15.745 and V.R.B. at km 15.720 of Panwasa Dy (Lot-7),Construction of canal from km 15.695 to km 15.745 and V.R.B. at km 15.720 of Panwasa Dy,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,02-Nov-2018 06:00 PM,NA ,120.0,No ,No,Offline,12-Nov-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"21,00,000",M/S SUBHASH CHAND CONTRACTOR,"1,580,611.75",Rejected-AOC,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_269394_8,01/EE/2018-19,Construction of canal from km 15.360 to km 15.410 and V.R.B. at km 15.383 panwasa Dy(Lot-8),Construction of canal from km 15.360 to km 15.410 and V.R.B. at km 15.383 panwasa Dy,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,02-Nov-2018 06:00 PM,NA ,120.0,No ,No,Offline,12-Nov-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"20,00,000",M/S SUBHASH CHAND CONTRACTOR,"1,621,677.21",Rejected-AOC,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_279086_1,02/EE/2018-19,const of panwasa dy from km 12.750 to 12.850 and V.R.B. at km 12.816(Lot1),const of panwasa dy from km 12.750 to 12.850 and V.R.B. at km 12.816(Lot1),Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,03-Dec-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"24,00,000",M/S VIPIN KUMAR CONTRACTOR,"1,830,102.1",Rejected-AOC,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_279086_7,02/EE/2018-19,Const. of Panwasa Dy. From km. 15.745 to 16.340(Lot-7),Const. of Panwasa Dy. From km. 15.745 to 16.340,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,03-Dec-2018 10:00 AM,NA ,90.0,No ,No,Offline,10-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"37,00,000",M/S AJAY KUMAR CONTRACTOR,"1,906,300",Not Admitted-Fee/PreQual/Technical,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_284231_4,05/EE/2018-19,Construction of Panwasa Dy. From km. 11.850 to km 11.940 (Lot 04 ),Construction of Panwasa Dy. From km. 11.850 to km 11.940,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,22-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"27,00,000",NARENDRA KUMAR,"1,725,750",Not Admitted-Fee/PreQual/Technical,2019-05-31,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_284231_5,05/EE/2018-19,Construction of Panwasa Dy. From km. 12.000 to km. 12.100 (Lot 05),Construction of Panwasa Dy. From km. 12.000 to km. 12.100,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,22-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",panwasa,244304.0,2.0,"28,79,000",NARENDRA KUMAR,"1,829,625",Rejected-AOC,2019-05-31,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_284231_6,05/EE/2018-19,Construction of Panwasa Dy. From km.12.250 to km.12.400 (Lot 06),Construction of Panwasa Dy. From km.12.250 to km.12.400,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,22-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"31,50,000",NARENDRA KUMAR,"2,049,180",Not Admitted-Fee/PreQual/Technical,2019-05-30,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_287991_1,07/EE/2018-19,Construction of Panwasa Dy. from km. 12.500 to 12.750(Lot 01),Construction of Panwasa Dy. from km. 12.500 to 12.750,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Dec-2018 09:00 AM,NA ,120.0,No ,No,Offline,01-Jan-2019 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"29,00,000",M/S PEETAMBAR SINGH CONTRACTOR,"1,959,164.85",Not Admitted-Fee/PreQual/Technical,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_287991_7,07/EE/2018-19,Construction of Panwasa Dy. From km. 11.560 to km. 11.750 (Lot No.7 ),Construction of Panwasa Dy. From km. 11.560 to km. 11.750,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,01-Jan-2019 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"31,50,000",M/S VIPIN KUMAR CONTRACTOR,"2,087,250",Rejected-AOC,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_287991_8,07/EE/2018-19,Construction of Panwasa Dy. From km.12.110 to km.12.240 (Lot No.8 ),Construction of Panwasa Dy. From km.12.110 to km.12.240,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,01-Jan-2019 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"30,00,000",M/S VIPIN KUMAR CONTRACTOR,"1,893,557.5",Rejected-AOC,2019-05-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
