Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2020_DOLBU_433043_24,928/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and color interlocking road from the house of Abdul Rashid to the house of Munna Kaj Wale in Ward No. 25.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,557,905.32",,2020-05-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433045_14,929/npp/nirman/2019-20 dt-07-02-2020,Construction of both side RCC stone drain and interlocking road from Sonu house to ward no 11 Ramnaresh Pal house.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,245,355.78",,2020-05-29,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433045_39,929/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and interlocking road from Suresh Sharma house to Dilip Prajapat house in ward no.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,130,374.77",,2020-05-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433045_42,929/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and color interlocking road from Chedi Master house in Ward No 20 Parmsukh Kheda to Chandrapal office.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,479,972.22",,2020-05-06,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433043_4,928/npp/nirman/2019-20 dt-07-02-2020,"Construction of CC covered drain up to the house of Deshraj Sharma Hasin, Feroz Khan, Sekhu, in ward no. 05.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,938,165.23",,2020-05-04,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433043_5,928/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and color interlocking road from the house of Pintu Sharma in Kanchan Nagar A in Ward No. 04 to Rajendra Patel house through Man Singh and Raghunandan house.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"133,150.12",,2020-05-06,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433045_35,929/npp/nirman/2019-20 dt-07-02-2020,Construction of drainage and interlacing in Ward No. 28 from Bajpayee Market in Bramhanagar to Binod Tripathi house.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"674,217.61",,2020-05-04,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433043_19,928/npp/nirman/2019-20 dt-07-02-2020,Construction of both side drain and color interlocking road from Sonu Bajpai house to house of Rakesh Pal in Sarvodaya Nagar Ward No. 01.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"565,265.96",,2020-05-04,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433043_22,928/npp/nirman/2019-20 dt-07-02-2020,"Construction of CC covered drain, mud retinigwal and Zigzag Interlocking Road from Nirmal Inter College to Pandey Advocate house and Laxman house to Ranjit Singh house before the lane with Nitosha convent in Ward No. 09.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"166,337.45",,2020-05-02,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2020_DOLBU_433043_27,928/npp/nirman/2019-20 dt-07-02-2020,Construction of room platform etc. for Municipal Solid Waste Processing Plant.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"872,812.94",,2020-05-06,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
