Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_DVVNL_273116_1,56/EDC(L)/2018-19,"Construction of 11KV Line, Sub Station and Metering system under Deposit scheme in the area of EDD-I, Lalitpur.","Construction of 11KV Line, Sub Station and Metering system under Deposit scheme in the area of EDD-I, Lalitpur.",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,14-Nov-2018 05:30 PM,NA ,90.0,No ,No,Offline,28-Nov-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Lalitpur,284403.0,2.0,"10,00,000",M/S NEW BHARAT ELECTRICALS,"625,345",Rejected-AOC,2019-07-22,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_UPTCL_190282_1,E-TENDER NO.13 E.T.C-II (K)/2018-19,work,work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Apr-2018 10:00 AM,NA ,120.0,No ,No,Offline,15-May-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",kanpur,208006.0,2.0,"1,34,400",M/S Sayan Enterprises,"101,400",Not Admitted-Fee/PreQual/Technical,2019-07-14,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2019_CEALD_359830_1,990/19A/19 date 22-6-2019,SR of Bhitara sakadaha se tiwari mahmoodpur sampark marg,SR of Bhitara sakadaha se tiwari mahmoodpur sampark marg,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,02-Jul-2019 12:00 PM,NA ,90.0,No ,No,Online,08-Jul-2019 12:30 PM,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2 PWD PRATAPGARH,Pratapgarh,230001.0,2.0,"15,30,000",M/S SANJEEVANAND CONSTRUCTION,"1,506,484",Accepted-AOC,2019-07-18,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2 PWD PRATAPGARH
2019_CEALD_359836_1,990/19A/19 date 22-6-2019,SR of Bedhan gopal pakki sadak se pithipur sampark marg,SR of Bedhan gopal pakki sadak se pithipur sampark marg,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,02-Jul-2019 12:00 PM,NA ,90.0,No ,No,Online,08-Jul-2019 12:30 PM,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2 PWD PRATAPGARH,Pratapgarh,230001.0,2.0,"13,00,000",M/S SANJEEVANAND CONSTRUCTION,"1,280,900",Accepted-AOC,2019-07-18,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2 PWD PRATAPGARH
2019_UPIDC_331382_2,08/EE/2018-19,Construction of Panwasa Dy. from km. 6.120 to km. 6.200 (Lot. No 2),Construction of Panwasa Dy. from km. 6.120 to km. 6.200,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,04-Mar-2019 03:00 PM,NA ,90.0,No ,No,Offline,11-Mar-2019 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",PANWASA,244304.0,2.0,"10,20,000",M/S SUMAN CONSTRUCTIONS,"692,610",Rejected-AOC,2019-07-31,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2019_UPIDC_349278_1,"01/EE/2019-20,LOT-06","01/EE/2019-20,LOT-06",S/E for Restoration of Jahanpur Bund Between km. 2.100 to 4.000 on Left bank of Nagdev River for year 2019-20 in distt. Saharanpur,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Jun-2019 12:00 PM,NA ,90.0,No ,No,Offline,08-Jun-2019 12:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"3,31,000",ABHIMANYU ENTERPRISES,"178,342",Accepted-AOC,2019-07-25,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur
2019_UPJNM_356977_1,1670/NIVIDA/50DT18.06.2019,INSTALLATION OF INDIA MARK II HANDPUMP IN NAUGAWAN SADAT,INSTALLATION OF INDIA MARK II HANDPUMP IN NAUGAWAN SADAT ASSEMBLY CONSTITUENCY,Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,24-Jun-2019 05:00 PM,NA ,120.0,No ,No,Offline,10-Jul-2019 03:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Moradabad)||SE, 8th Circle, Moradabad||EE Construction Division Amroha",NAUGAWAN SADAT ASSEMBLY CONSTITUENCY,244251.0,2.0,"9,07,975",SURESH CHANDRA SHARMA CONTRACTOR,"892,721.22",Rejected-AOC,2019-07-22,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Moradabad)||SE, 8th Circle, Moradabad||EE Construction Division Amroha"
2019_UPTCL_358339_1,VST NO 17/ETC-II(K)/19-20,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,27-Jun-2019 09:30 AM,NA ,30.0,No ,No,Offline,06-Jul-2019 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehgarh,209625.0,2.0,"5,23,800",M/S DHIRENDRA SINGH,"315,200",Accepted-AOC,2019-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_288434_1,T-32/ETD(E)/2018-19,"THE ERECTION MAIN AUXILIARY STRUCTURE, JUMPRING WORK AND STRINING OF 33KV BUS BAR FOR 2X5 MVAR AIR COOLED 33KV CAPACITOR BANK AT 132KV S/S CHAKARNAGAR","THE ERECTION MAIN AUXILIARY STRUCTURE, JUMPRING WORK AND STRINING OF 33KV BUS BAR FOR 2X5 MVAR AIR COOLED 33KV CAPACITOR BANK AT 132KV S/S CHAKARNAGAR",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Dec-2018 03:00 PM,NA ,120.0,No ,No,Offline,15-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Chakarnagar,206125.0,2.0,"78,000",pankaj enterparises,"77,280",Rejected-AOC,2019-07-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2019_CEUCZ_349612_1,1260/etender / 2018-19 dt 30-05-2019,Special Repair of Madarabehad Link road,Special Repair of Madarabehad Link road,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jun-2019 05:30 PM,NA ,90.0,No ,No,Online,08-Jun-2019 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Khiri",kHERI,262701.0,3.0,"24,00,000",M/S SHRI RAM SINGH,"2,113,393",Accepted-AOC,2019-07-15,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Khiri"
