Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2022_CEUCZ_746548_43,1958/10A/2022 DATE 01.11.2022,Kola to Kharagpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",,,,,,"790,319.79",,2023-05-15,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi"
2022_CEUCZ_746548_43,1958/10A/2022 DATE 01.11.2022,Kola to Kharagpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",,,,,,"790,319.79",,2023-05-15,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi"
2023_MVVNL_776672_1,T-135/EUDCB/2022-23,T-135/EUDCB/2022-23,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban),,,,,,"188,537",,2023-05-08,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban)
2023_DOLBU_787349_1,722/ 18-03-2023,Power House ke samne se Dulare ke Ghar tak Interlocking awam naali nirman karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"882,547",,2023-05-31,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2023_CEUAZ_782956_16,633/4A DATE 05.03.2023,Renewal Of Maniyar Bansdih Halpur to Balapur,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"625,190.84",,2023-05-19,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2023_CEMRT_781421_4,618/7A dated 24.02.2023,Renewal work of Khurja Jewar Road to Banwariwas Road in District Gautambudhnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,,,,,,"1,178,318.94",,2023-05-20,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR
2023_CEMRT_785084_3,862/7A dated 14.03.2023,Renewal work of Nagla Bagichi Link Road in District Gautambudhnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,,,,,,"1,442,747.16",,2023-05-20,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR
2022_UPIDC_738302_4,03/EE/IDStp/2022-23,"Extraction of sand by Manually or with Rajasthani Tractors,  from bed of Canal during closer period October-November 2022 between Km 37.500 to Km. 39.500  of Sharda Sahayak Right Feeder Channel. (Lot No.-04))",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",,,,,,"3,078,000",,2023-05-17,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur"
2023_REDUP_767646_22,LETTER N0 1174 EE RED ETENDER DATED 02-01-2023,Construction of Primary School in Village IMLANI Block DHANIPUR Disst. Aligarh,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH,,,,,,"1,390,320",,2023-05-18,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH
2023_REDUP_767646_54,LETTER N0 1174 EE RED ETENDER DATED 02-01-2023,Construction of Primary School in Village BHADIYAR Block TAPPAL Disst. Aligarh,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH,,,,,,"1,376,813",,2023-05-26,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH
