Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_CEDPW_876272_2,2024_CEDPW_876272_2,2704/e-Tender/2023-24 Date 26-12-2023,Special Repair of Jaugarh Link Road Year 2023-24 in District Shravasti,,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,,,,,,"2,504,871",,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti
2023_UPIDC_872775_2,2023_UPIDC_872775_2,04/EE/SNK-4/2023-24,Construction of D.R.B. at Km. 4.050 of Pure Prasad Minor.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-4, bahraich",,,,,,"743,772.75",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-4, bahraich"
2023_UPIDC_855839_1,2023_UPIDC_855836_16,04/S.E/XVI/2023-24 date 17.10.2023,Construction of Proposed Hilagi minor Head Regulator off taking from feeder channel at km 215.500 (Right bank),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",,,,,,"12,523,154.05",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh"
2023_UPIDC_855839_1,2023_UPIDC_855839_1,04/S.E/XVI/2023-24 date 17.10.2023,Construction of Proposed Hilagi minor Head Regulator off taking from feeder channel at km 215.500 (Right bank),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",,,,,,"12,523,154.05",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh"
2023_SCIDC_854015_1,2023_SCIDC_854015_1,268/E E/Ayo/E Tender/PMAGY/23-24 19.10.2023,Const of Drain Village Pdkiya  Block Amaniganj,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,,,,,,"1,631,754.54",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya
2023_SCIDC_872336_1,2023_SCIDC_869032_1,308/E E/Ayo/E Tender/PMAGY/23-24 D 19.12.23,Construction of Drain Sokpit and Solar Light  Village Meetegaw,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,,,,,,"1,655,616",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya
2023_SCIDC_872336_1,2023_SCIDC_872336_1,308/E E/Ayo/E Tender/PMAGY/23-24 D 19.12.23,Construction of Drain Sokpit and Solar Light  Village Meetegaw,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,,,,,,"1,655,616",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya
2023_SCIDC_872345_1,2023_SCIDC_872345_1,309/E E/Ayo/E Tender/PMAGY/23-24 D 19.12.23,Construction of Drain Village Sarwanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,,,,,,"1,622,165",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya
2023_RKUMP_871034_1,2023_REDUP_876187_1,1704/14.12.2023,Maintenance remaining part of link road from Bajgarhi Pul to Sunana U.M.S. Aligarh,,,,,,,,,,,,,,,,"Rajya Krishi Utpadan Mandi Parishad,UP||SE Zone-4||Dy Director Construction, Aligarh",,,,,,"3,083,588.15",,,"Rajya Krishi Utpadan Mandi Parishad,UP||SE Zone-4||Dy Director Construction, Aligarh"
2023_RKUMP_871034_1,2023_RKUMP_871034_1,1704/14.12.2023,Maintenance remaining part of link road from Bajgarhi Pul to Sunana U.M.S. Aligarh,,,,,,,,,,,,,,,,"Rajya Krishi Utpadan Mandi Parishad,UP||SE Zone-4||Dy Director Construction, Aligarh",,,,,,"3,083,588.15",,,"Rajya Krishi Utpadan Mandi Parishad,UP||SE Zone-4||Dy Director Construction, Aligarh"
2023_REDUP_870500_3,2023_REDUP_870091_3,727 dt 02.11.2023,nagar palika parishad mitai ke antargat ambedkar park me hall,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE HATHRAS,,,,,,"2,492,417",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE HATHRAS
2023_REDUP_870500_3,2023_REDUP_870500_3,727 dt 02.11.2023,nagar palika parishad mitai ke antargat ambedkar park me hall,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE HATHRAS,,,,,,"2,492,417",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE HATHRAS
2023_REDUP_866422_10,2023_REDUP_862021_7,2094/EE/RED/GKP/Date 08/11/2023,Block - Chargawa Gram Sabha Jungle Dhusar mein Chattu ke makan se Ganga Gupta ke Makan ke aage tak CC Road ka Nirman avam Galiyo mein Mitti or Kharanja Karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,,,,,,"1,599,972.18",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR
2023_REDUP_866422_10,2023_REDUP_862535_2,2094/EE/RED/GKP/Date 08/11/2023,Block - Chargawa Gram Sabha Jungle Dhusar mein Chattu ke makan se Ganga Gupta ke Makan ke aage tak CC Road ka Nirman avam Galiyo mein Mitti or Kharanja Karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,,,,,,"1,599,972.18",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR
2023_REDUP_866422_10,2023_REDUP_866422_10,2094/EE/RED/GKP/Date 08/11/2023,Block - Chargawa Gram Sabha Jungle Dhusar mein Chattu ke makan se Ganga Gupta ke Makan ke aage tak CC Road ka Nirman avam Galiyo mein Mitti or Kharanja Karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,,,,,,"1,599,972.18",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR
2023_REDUP_853922_1,2023_REDUP_853922_1,651/RED/TENDER/2023-24/Dt- 27-09-2023,Gram kherikrmu me Bijendra ke Khet se Shree chand ki Tubvell tak BOE Work.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,,,,,,"1,134,582.01",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
2023_REDUP_853922_1,2023_REDUP_846197_3,651/RED/TENDER/2023-24/Dt- 27-09-2023,Gram kherikrmu me Bijendra ke Khet se Shree chand ki Tubvell tak BOE Work.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,,,,,,"1,134,582.01",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
2023_MVVNL_867615_1,2023_MVVNL_867615_1,100(W)/EDCS/2023-24,100(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"195,550",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_868273_1,2023_MVVNL_867619_1,T-146/EUDCB/2023-24,T-146/EUDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban),,,,,,"528,000",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban)
2023_MVVNL_868273_1,2023_MVVNL_868273_1,T-146/EUDCB/2023-24,T-146/EUDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban),,,,,,"528,000",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban)
2023_MVVNL_875939_1,2023_MVVNL_868283_1,103(W)/EDCS/2023-24,103(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"952,585",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_875939_1,2023_MVVNL_875043_1,103(W)/EDCS/2023-24,103(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"952,585",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_875939_1,2023_MVVNL_875939_1,103(W)/EDCS/2023-24,103(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"952,585",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_858763_1,2023_MVVNL_858763_1,86/EDCB/2023-24,86/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"240,240",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2023_MVVNL_857215_1,2023_MVVNL_856834_1,84/EDCB/2023-24,84/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"274,150.6",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2023_MVVNL_857215_1,2023_MVVNL_856862_1,84/EDCB/2023-24,84/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"274,150.6",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2023_MVVNL_857215_1,2023_MVVNL_857215_1,84/EDCB/2023-24,84/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"274,150.6",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2023_MVVNL_848250_1,2023_MVVNL_848199_2,43(W)/EDCS/2023-24,43(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"573,900",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_848250_1,2023_MVVNL_848250_1,43(W)/EDCS/2023-24,43(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"573,900",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_852983_2,2023_MVVNL_852983_2,45/EDCB/2023-24,45/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"99,000",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_852984_2,2023_MVVNL_852984_2,46/EDCB/2023-24,46/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"1,871,639",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_852991_2,2023_MVVNL_852990_3,49/EDCB/2023-24,49/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"178,000",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_852991_2,2023_MVVNL_852991_2,49/EDCB/2023-24,49/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"178,000",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_852994_2,2023_MVVNL_852994_2,50/EDCB/2023-24,50/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"526,830.6",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
