Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2019_CLDF_415415_1,1758/etender/Devipatan Div/2019-20/20.12.2019,REPAIR AND RENOVATION WORK IN SAINIK KALYAN BUILDING IN DISTT-GONDA,Please refer to tender Document,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Dec-2019 09:00 AM,NA ,180.0,No ,No,Offline,10-Jan-2020 03:00 PM,UP Rajya Nirman Evam Sharam Vikash Sahkari Sangh Ltd Lucknow||EE Gorakhpur Unit,GONDA,226001.0,2.0,"69,93,595",MISHRA TRADERS,"6,991,497.4",Rejected-Finance,2020-03-03,UP Rajya Nirman Evam Sharam Vikash Sahkari Sangh Ltd Lucknow||EE Gorakhpur Unit
2020_SCIDC_425901_1,09/Elect./Mainpuri/2019-20,Balance Electrical work in Dormitory Block - 2 and Kitchen / Dining Block at J P N S Vidyalaya Bewar Mainpuri.,Balance Electrical work in Dormitory Block - 2 and Kitchen / Dining Block at J P N S Vidyalaya Bewar Mainpuri.,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,20-Jan-2020 05:00 PM,NA ,135.0,No ,No,Offline,31-Jan-2020 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,bewar Mainpuri,205301.0,2.0,"26,63,000",shanti electricals,"2,656,822.7",Rejected-AOC,2020-03-10,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly
2020_UPRNS_421004_1,122/EE/BASTI PRAKHAND/E TENDER/DATE 04.01.2020,Supply Tender for Balance work Government Polytechnic Gorya Block Khuniyaon District Siddharth Nagar,Construction for Balance work Government Polytechnic Gorya Block Khuniyaon District Siddharth Nagar,Goods,Open Tender,Percentage,Civil Construction Goods,No,No,NA ,08-Jan-2020 10:00 AM,NA ,45.0,No ,No,Offline,16-Jan-2020 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Basti,272001.0,2.0,"32,33,950",M/S SHIVAM ENTERPRISES,"3,233,626",Rejected-Finance,2020-03-03,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited
2019_DOLBU_389678_11,1116/JANNIRMAN/MBL/2019-20,Construction work of RCC Nallah near Lad Shah shop with the support of Mohalla Rajgarh Dr. Awadhesh Gupta,Construction work of RCC Nallah near Lad Shah shop with the support of Mohalla Rajgarh Dr. Awadhesh Gupta,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Oct-2019 09:00 AM,NA ,60.0,No ,No,Offline,16-Oct-2019 11:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,LAKHIMPUR,262701.0,2.0,"20,56,780",M/s Rama Enterprises,"1,951,884.58",Rejected-Finance,2020-03-17,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur
2019_PVVNV_412225_1,34/ECD(D)/VNS/2019-20,"CONSTRUCTION OF S.G.R. BUILDING,BOUNDARY WALL , SECURITY WALL , SECURITY FENCING AND OTHER MISC. CIVIL WORK AT 33/11 KV S/S -PACHKHARI- CHANDAULI","CONSTRUCTION OF S.G.R. BUILDING,BOUNDARY WALL , SECURITY WALL , SECURITY FENCING AND OTHER MISC. CIVIL WORK AT 33/11 KV S/S -PACHKHARI- CHANDAULI",Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Dec-2019 10:00 AM,26-Dec-2019 04:00 PM ,120.0,No ,No,Offline,24-Jan-2020 03:30 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi,Pachkhari Chanduli,232106.0,2.0,"55,37,000",M/s M.S CONSTRUCTION,"4,473,896",Rejected-Finance,2020-03-01,Purvanchal Vidyut Vitran Nigam Limited Varanasi
2019_PVVNV_412261_1,35/ECD(D)/VNS/2019-20,"CONSTRUCTION OF S.G.R. BUILDING,BOUNDARY WALL , SECURITY WALL , SECURITY FENCING AND OTHER MISC. CIVIL WORK AT 33/11 KV S/S - CHANDAULI (NEAR CHANDAULI DEGREE COLLEGE)","CONSTRUCTION OF S.G.R. BUILDING,BOUNDARY WALL , SECURITY WALL , SECURITY FENCING AND OTHER MISC. CIVIL WORK AT 33/11 KV S/S - CHANDAULI (NEAR CHANDAULI DEGREE COLLEGE)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Dec-2019 10:00 AM,26-Dec-2019 04:00 PM ,120.0,No ,No,Offline,10-Jan-2020 12:00 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi,NEAR CHANDAULI DEGREE COLLEGE,232104.0,2.0,"55,37,000",M/s Nikhil Enterprises,"4,665,476.2",Rejected-Finance,2020-03-01,Purvanchal Vidyut Vitran Nigam Limited Varanasi
2019_UPCTD_417218_1,cug201920,cugsim2019,3 years services for CUG and Data card in commercial tax dept,Services,Open Tender,EOI,Miscellaneous Services,No,No,NA ,30-Dec-2019 11:00 AM,06-Jan-2020 12:00 PM ,30.0,No ,No,Offline,15-Jan-2020 12:00 PM,Office of Commissioner Commercial Tax,all over U P,226010.0,3.0,"3,00,00,000",Reliance Jio Infocomm Ltd,"371,346",Accepted-AOC,2020-03-01,Office of Commissioner Commercial Tax
2020_CLDF_421577_1,2105/e-Tender/Varanasi Div/2019-20/21.01.2020,"CIVIL WORKS FOR RENOVATION AND REPAIR OF BUILDING SALE TAX BAR ASSOCIATION CHETGANJ, LAHURABIR IN VARANASI",Please Refer to Tender Document,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Jan-2020 06:00 PM,NA ,120.0,No ,No,Offline,10-Feb-2020 03:00 PM,UP Rajya Nirman Evam Sharam Vikash Sahkari Sangh Ltd Lucknow||EE Moradabad Unit,VARANASI,221001.0,2.0,"28,93,318",M B ENTERPRISES,"2,889,556.79",Accepted-AOC,2020-03-04,UP Rajya Nirman Evam Sharam Vikash Sahkari Sangh Ltd Lucknow||EE Moradabad Unit
2020_CLDF_429123_1,2153/e-Tender/Gorakhpur Div/2019-20/29.12.2020,"CONSTRUCTION OF 50 BEDED CAPACITY GIRLS HOSTEL BUILDING IN PREMISE OF PT DEENDAYAL UPADHYAY UNIVERSITY, GORAKHPUR",Please Refer to Tender Document,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Jan-2020 06:00 PM,NA ,270.0,No ,No,Offline,19-Feb-2020 03:00 PM,UP Rajya Nirman Evam Sharam Vikash Sahkari Sangh Ltd Lucknow||EE Gorakhpur Unit,GORAKHPUR,273009.0,2.0,"3,65,92,100",M/S ABHISHEK KUMAR PANDEY,"36,581,122.37",Accepted-AOC,2020-03-06,UP Rajya Nirman Evam Sharam Vikash Sahkari Sangh Ltd Lucknow||EE Gorakhpur Unit
2020_DOLBU_425246_3,Doc934/01-18-2020,RCC Nala Nirman Karya,Atal Tiraha se Shanti Market tak RCC Nala Nirman Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Jan-2020 04:00 PM,NA ,180.0,No ,No,Offline,03-Feb-2020 10:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,NAGAR PALIKA PARISHAD GAURA BARHAJ,274601.0,2.0,,ARVIND KUMAR SINGH,"2,178,550.44",Accepted-AOC,2020-03-07,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria
2020_DOLBU_425246_9,Doc934/01-18-2020,RCC Nala Nirman Karya,daak bangla se ashram school ke gate tak RCC Nala Nirman Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Jan-2020 04:00 PM,NA ,180.0,No ,No,Offline,03-Feb-2020 10:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,NAGAR PALIKA PARISHAD GAURA BARHAJ,274601.0,2.0,,KM CONSTRUCTION,"2,195,787.08",Accepted-AOC,2020-03-07,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria
