Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_DVVNL_236085_1,29/SE/EDCB/2018-19,29/SE/EDCB/2018-19,"THE WORKS OF REPLACEMENT OF DAMAGED 11 KV INCOMING/OUTGOING OCB/VCB INSTALLED AT 33/11 KV SUB-STATION, PAKHARAULI UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Sep-2018 06:50 PM,NA ,180.0,No ,No,Offline,14-Sep-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"4,80,000",M/s. SHIV SHAKTI INTERPRISES,"339,440",Accepted-AOC,2019-11-11,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_253153_1,47/SE/EDCB/2018-19,47/SE/EDCB/2018-19,"THE WORK OF REPLACEMENT OF DAMAGED/BURNT 11 KV SWITGHGEARS AND 11 KV XLPE CABLE AT KALINJER S/S UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,21-Sep-2018 05:30 PM,NA ,180.0,No ,No,Offline,27-Sep-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"5,90,000",M/s. SHIV SHAKTI INTERPRISES,"424,887",Accepted-AOC,2019-11-11,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_273024_1,51/SE/EDCB/2018-19,REPLACEMENT OF DAMAGED VCB WORK,"REPLACEMENT OF DAMAGED VCB WORK UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,14-Nov-2018 02:00 PM,NA ,180.0,No ,No,Offline,20-Nov-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"5,50,000",M/s. SHIV SHAKTI INTERPRISES,"301,600",Accepted-AOC,2019-11-11,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_273053_1,52/SE/EDCB/2018-19,REPLACEMENT OF DAMAGED VCB WORK,"REPLACEMENT OF DAMAGED VCB WORK UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,14-Nov-2018 03:00 PM,NA ,180.0,No ,No,Offline,20-Nov-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"5,80,000",M/s. SHIV SHAKTI INTERPRISES,"459,600",Accepted-AOC,2019-11-11,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_273089_3,54/SE/EDCB/2018-19,SUPPLY OF INSULATION TESTER (MEGGER),"SUPPLY OF INSULATION TESTER (MEGGER) UNDER ETD, BANDA",Goods,Open Tender,Item Rate,Supply of Materials,No,No,NA ,13-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,19-Jan-2019 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"2,00,000",M/s JAI BALAJI ENTERPRISES,"298,000",Rejected-AOC,2019-11-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_283341_1,56/SE/EDCB/2018-19,"Electrification of 13 Nos. Payjal Yojana under EDD, Banda","Electrification of 13 Nos. Payjal Yojana under EDD, Banda",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,14-Dec-2018 04:00 PM,NA ,180.0,No ,No,Offline,21-Dec-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"2,40,000","Ms VAKAR KHAN CONSTRUCTION AND SUPPLIERS, BABERU, BANDA","188,665.5",Accepted-AOC,2019-11-26,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_284008_1,60/SE/EDCB/2018-19,"Electrification of 07 Nos. STWs under EDD, Banda","Electrification of 07 Nos. STWs under EDD, Banda",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,15-Dec-2018 05:00 PM,NA ,180.0,No ,No,Offline,24-Dec-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"2,40,000","Ms VAKAR KHAN CONSTRUCTION AND SUPPLIERS, BABERU, BANDA","190,538",Accepted-AOC,2019-11-26,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_UPIDC_281416_5,04/EE/2018-19,Const of Panwasa DY. From km. 15.410 to 15.695 (Lot 5),Const of Panwasa DY. From km. 15.410 to 15.695,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,08-Dec-2018 09:00 AM,NA ,120.0,No ,No,Offline,14-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"10,00,000",M/s Virendra Kumar Contractor and Supplier,"698,110",Not Admitted-Fee/PreQual/Technical,2019-11-20,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_287991_9,07/EE/2018-19,Construction of Panwasa Dy. From km.12.410 to km.12.500 (Lot No.9 ),Construction of Panwasa Dy. From km.12.410 to km.12.500,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Dec-2018 09:00 AM,NA ,90.0,No ,No,Offline,01-Jan-2019 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"20,00,000",NARENDRA KUMAR,"1,308,525",Rejected-AOC,2019-11-27,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2019_CEUCZ_385051_1,2544/A8/Etender/19-20 dt. 02-09-19,"Const. of Both side Patari and Interlocking road for traffic safety in abdadi portion- Safipur in Bilgram-Unnao-Prayagraj road (SH-38), Km.-61","Const. of Both side Patari and Interlocking road for traffic safety in abdadi portion- Safipur in Bilgram-Unnao-Prayagraj road (SH-38), Km.-61",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,26-Sep-2019 10:00 AM,27-Sep-2019 04:00 PM ,90.0,No ,No,Online,16-Oct-2019 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao",Unnao,209801.0,2.0,"29,75,000",M/s. Ahinsa Construction,"2,970,086.45",Accepted-AOC,2019-11-30,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao"
2019_CEUFZ_381556_25,3424/2A/2018-19 Date 05.09.2019,HAJIPUR (THAKUR PANDIT BASTI) LINK ROAD,AS PER NIT,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Sep-2019 09:00 AM,24-Sep-2019 12:00 PM ,90.0,No ,No,Online,01-Oct-2019 12:30 PM,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Provincial Division PWD Sultanpur,SULTANPUR,228001.0,1.0,"2,56,000",M/S GAYATRI CONSTRUCTION,"255,929.4",Accepted-AOC,2019-11-30,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Provincial Division PWD Sultanpur
2019_CEUFZ_381556_26,3424/2A/2018-19 Date 05.09.2019,FAIZULLAPUR PITCH ROAD TO DALIT BASTI RAMASHISH K GHAR TAK LINK ROAD,AS PER NIT,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Sep-2025 07:06 PM,24-Sep-2019 12:00 PM ,90.0,No ,No,Online,01-Oct-2019 12:30 PM,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Provincial Division PWD Sultanpur,SULTANPUR,228001.0,1.0,"3,33,000",M/S GAYATRI CONSTRUCTION,"333,306.67",Accepted-AOC,2019-11-30,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Provincial Division PWD Sultanpur
