Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2022_UPIDC_752711_2,06/EE/2022-23,silt clearance of Jindana Dy from km 0.000 to 23.460(Lot03),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||NWMPSC, hardoi",,,,,,"617,219.23",,2023-03-13,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||NWMPSC, hardoi"
2022_REDUP_700877_3,06 Date 21-06-2022,Construction on Interlocking at Block Sadar in Gram Sabha Pratapgarh Grameen Mahakani Basti,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH,,,,,,"949,901.6",,2023-03-15,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH
2022_REDUP_700877_3,06 Date 21-06-2022,Construction on Interlocking at Block Sadar in Gram Sabha Pratapgarh Grameen Mahakani Basti,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH,,,,,,"949,901.6",,2023-03-15,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH
2022_CEBCD_708815_1,777/General/Building Cell/2022 Dt 10.06.2022,Construction of 500 bedded Advance Pediatric Center in SGPGI at District Lucknow,,,,,,,,,,,,,,,,Chief Engineer (Building Cell) UPPWD||Superintending Engineer (Building Cell) UPPWD,,,,,,"6,000,000",,2023-03-31,Chief Engineer (Building Cell) UPPWD||Superintending Engineer (Building Cell) UPPWD
2023_UPIDC_770201_7,06/EE/2022-2023,Construction of New VRB at   Km 1.400 Arkha Dy,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",,,,,,"1,230,278.625",,2023-03-10,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh"
2023_REDUP_769001_9,1777 dt. 07.01.2023,VIKASH KHAND REOTIPUR PS ADARIYA ME KAKSH AND OFFICE KA NIRMAN KARY,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,,,,,,"1,224,136",,2023-03-21,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR
2023_CEUCZ_778047_1,400/A-1 Dt. 16-02-2023,Special Repair of Barbat Pul to Rajepur Patari link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",,,,,,"3,266,207",,2023-03-30,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao"
2023_CEUCZ_778047_1,400/A-1 Dt. 16-02-2023,Special Repair of Barbat Pul to Rajepur Patari link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",,,,,,"3,266,207",,2023-03-30,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao"
2023_CEDPW_775013_6,483/8 Kam/e_Tendering/2022-23 Dated 04-02-2023,New Construction Work Of Tarapur (Rajaswa Gram-Khaira) Link Road In District Bahraich (Vidhan Sabha-Mahsi),,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,,,,,,"4,179,432",,2023-03-15,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich
2023_CEDPW_775013_6,483/8 Kam/e_Tendering/2022-23 Dated 04-02-2023,New Construction Work Of Tarapur (Rajaswa Gram-Khaira) Link Road In District Bahraich (Vidhan Sabha-Mahsi),,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,,,,,,"4,179,432",,2023-03-15,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich
2023_UPIDC_765479_95,10/EE/2022-23,LOT-28,,,,,,,,,,,,,,,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,,,,,,"2,471,372",,2023-03-17,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra
2023_UPIDC_765479_95,10/EE/2022-23,LOT-28,,,,,,,,,,,,,,,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,,,,,,"2,471,372",,2023-03-17,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra
2023_REDUP_766152_24,1085/RED/NIT/2022-23 Dated 22.12.2022,"Construction of Primary school in village Gutavali Majholi, Block-Dilari",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,,,,,,"1,193,407.58",,2023-03-17,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD
2023_REDUP_766152_24,1085/RED/NIT/2022-23 Dated 22.12.2022,"Construction of Primary school in village Gutavali Majholi, Block-Dilari",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,,,,,,"1,193,407.58",,2023-03-17,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD
2023_CEUCZ_768120_3,395/E-Tender/2022-23 Dt 19-01-2023,"On Occasion of organizing of G-20 Summit and Global Investors Summit in Lucknow city, Thermoplastic work of Lohiapath New ROB Right side RCC crash barrier.",,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",,,,,,"239,801",,2023-03-09,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow"
2023_CEUCZ_768120_4,395/E-Tender/2022-23 Dt 19-01-2023,"On Occasion of organizing of G-20 Summit and Global Investors Summit in Lucknow city, Road Safety work of the road between Vidhan Bhavan and Raj Bhavan.",,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",,,,,,"100,428.3",,2023-03-09,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow"
