Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_SCIDC_1129370_1,2497 /EE SKN /E-Tender /Vidhayak Nidhi Mendawal SKN /2025-26 Dated 23-03-2026,Construction of CC Road work at Gram Chhapiya Angad Me PWD Road Se Sona Tiwari Ke Ghar Tak Block Menhdawal Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Menhdawal),Construction of CC Road work at Gram Chhapiya Angad Me PWD Road Se Sona Tiwari Ke Ghar Tak Block Menhdawal Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Menhdawal),Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Mar-2026 09:00 AM,27-Mar-2026 12:00 PM ,90.0,No ,No,Offline,30-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"17,66,000",I. B. CHANDA.A CONSTRUCTION COMPANY,"1,765,117",Accepted-AOC,06-May-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti
2026_REDUP_1105020_14,850/EERED/GBN//Dt-30.10.2025,Construction of Interlocking and drain work from Kalachand shop to Yadav Das house in Saraswati Kunj Tigri.,Construction of Interlocking and drain work from Kalachand shop to Yadav Das house in Saraswati Kunj Tigri.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jan-2026 03:55 PM,NA ,90.0,No ,No,Online,14-Jan-2026 04:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,EE RED GBN,201306.0,2.0,"6,48,000",M/S RAJMUNI CONTRACTOR,"764,610",Rejected-Finance,05-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR
2026_REDUP_1121967_1,2373/EE/RED/dt-17-02-2026,lot-15 gram kathwali surypura nahar marg puliya se gram delua peryal rajbhar ke ghar se arjun rajbhar ke ghar ke trafh cc,lot-15 gram kathwali surypura nahar marg puliya se gram delua peryal rajbhar ke ghar se arjun rajbhar ke ghar ke trafh cc,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,10-Mar-2026 09:00 AM,12-Mar-2026 09:00 AM ,90.0,No ,No,Online,17-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,BALLIA,277001.0,2.0,,M/S KAPILESHWARI CONSTRUCTION,"592,365",Rejected-Finance,07-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA
2026_UPIDC_1118524_4,09/S.E/XVI/2025-26,Brick on Edge soling between km. 0.100 to km 5.100 on left bank of Pratapgarh Branch in Distt. Raebareli.,Brick on Edge soling between km. 0.100 to km 5.100 on left bank of Pratapgarh Branch in Distt. Raebareli.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,21-Feb-2026 10:00 AM,NA ,90.0,No ,No,Online,27-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",Pratapgarh,230001.0,2.0,"1,28,39,000",LALITA ENTERPRISES,"12,166,401.28",Rejected-Finance,24-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh"
2026_UPIDC_1128902_1,01/EE/2025-26,LOT 04,PLEASE REFER TENDER DOCUMENT,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,23-Mar-2026 10:00 AM,24-Mar-2026 12:00 PM ,90.0,No ,No,Online,06-Apr-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD -9, Sambhal",FATTEHPUR SAMBHAL,244302.0,2.0,"26,75,000",MS ANIL KUMAR CONSTRUCTION,"2,605,801.78",Accepted-AOC,23-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD -9, Sambhal"
2026_REDUP_1119268_27,2324/RED Tender KUSHINAGAR,VIKAS KHAND KAPTANGANJ KE GRAM SABHA SENDURIYA ME DEAH BABA KE STHAN SE KALI MATA MANDIR TAK CC ROAD KA NIRMAD KARYA,VIKAS KHAND KAPTANGANJ KE GRAM SABHA SENDURIYA ME DEAH BABA KE STHAN SE KALI MATA MANDIR TAK CC ROAD KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"20,00,000",M/S ASHNAND SINGH,100.0,Accepted-AOC,26-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR
2026_NNSAH_1117134_1,5859 B,Construction of cc road from rahisa dairy to arif shop for purani mandi at ward no. 43,Construction of cc road from rahisa dairy to arif shop for purani mandi at ward no. 43,Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Feb-2026 06:00 PM,NA ,90.0,No ,No,Online,28-Feb-2026 11:00 AM,Saharanpur Municipal Corporation Saharanpur UP,saharanpur,247001.0,2.0,"7,05,940",Maya Enterprises,"702,198",Rejected-AOC,13-May-2026,Saharanpur Municipal Corporation Saharanpur UP
2026_NNSAH_1113717_1,5979 B,Construction of both side cc road from favara chowk at ward no. 51,Construction of both side cc road from favara chowk at ward no. 51,Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Feb-2026 06:00 PM,NA ,90.0,No ,No,Online,28-Feb-2026 11:00 AM,Saharanpur Municipal Corporation Saharanpur UP,saharanpur,247001.0,2.0,"10,75,803",A A K CONSTRUCTION,"1,066,120",Rejected-AOC,09-May-2026,Saharanpur Municipal Corporation Saharanpur UP
2026_REDUP_1121779_42,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Khorabar Gram Sabha Jungle Ramlakhna ke kewtan Tola mein Pitch Road se Shankar Nishad ke Makan Tak CC Road Ka Nirman Karya,Block-Khorabar Gram Sabha Jungle Ramlakhna ke kewtan Tola mein Pitch Road se Shankar Nishad ke Makan Tak CC Road Ka Nirman Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Mar-2026 09:00 AM,NA ,90.0,No ,No,Online,16-Mar-2026 09:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,GORAKHPUR,273001.0,2.0,"21,08,000",M/S ARYAN ENTERPRISES,"2,105,849",Rejected-AOC,10-Apr-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR
2026_NNSAH_1113752_1,5980 B,Construction of cc road and nali from chowk wali masjid to idrish cement wale for chipiyan at ward no. 45,Construction of cc road and nali from chowk wali masjid to idrish cement wale for chipiyan at ward no. 45,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Feb-2026 06:00 PM,NA ,90.0,No ,No,Online,28-Feb-2026 11:00 AM,Saharanpur Municipal Corporation Saharanpur UP,saharanpur,247001.0,2.0,"14,97,634",KARNIK ENTERPRISES,"1,490,145",Rejected-AOC,19-May-2026,Saharanpur Municipal Corporation Saharanpur UP
2026_REDUP_1113367_5,3222/RED/Tender/2025-269 Date 14-01-2026,5- Gram panchayat Markuwan Block Gursarai main Titule Ahirwar ke makan se Dhani Maharaj ke mandir ki aur C.C Sadak abam Nali nirman karya.,5- Gram panchayat Markuwan Block Gursarai main Titule Ahirwar ke makan se Dhani Maharaj ke mandir ki aur C.C Sadak abam Nali nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Feb-2026 06:00 PM,NA ,90.0,No ,No,Online,06-Apr-2026 03:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,5- Gram panchayat Markuwan Block Gursarai main Tit,284003.0,2.0,"19,39,000",LUCKY ENTERPRISES,"1,927,804",Rejected-Finance,19-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2026_UPIDC_1107737_18,03/EE/2025-26,Construction of V.R.B. at Km 3.550 of Chainpur Dy.,Construction of V.R.B. at Km 3.550 of Chainpur Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"18,31,000",GOVIND YADAV,"1,817,400.86",Not Admitted-Fee/PreQual/Technical,12-May-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur"
2026_REDUP_1136266_1,30/EE/RED/2025-26/04-04-2026,Lot22 kausadeeh nahar ke sankari smiti godam se awrayikala hote hue sankar isthan tak sadak nirman kary,Lot22 kausadeeh nahar ke sankari smiti godam se awrayikala hote hue sankar isthan tak sadak nirman kary,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,13-Apr-2026 12:00 PM,NA ,90.0,No ,No,Online,20-Apr-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,ballia,277001.0,2.0,"26,00,000",M/S KAPILESHWARI CONSTRUCTION,"2,600,385.36",Rejected-Finance,27-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA
2026_REDUP_1121260_1,2373/EE/RED/dt-17-02-2026,lot05 gram dihwa nahar pich se bhaidhan rajbhar ke ghar ke tarafh cc,lot05 gram dihwa nahar pich se bhaidhan rajbhar ke ghar ke tarafh cc,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,10-Mar-2026 09:00 AM,12-Mar-2026 09:00 AM ,90.0,No ,No,Online,17-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,BALLIA,277001.0,2.0,,M/s SHAKTI CONSTRUCTION,"589,605",Rejected-Finance,07-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA
2026_REDUP_1123582_1,1907/EE RED Jaunpur/25-26 Dt 16/02/2026,"Under District Jaunpur, Construction of Road from Khand Karanjakala Sharda Sahayak Section-36 near Chandrika Mandir to Harijan Basti via Umanath Singh house, Lot No 1","Under District Jaunpur, Construction of Road from Khand Karanjakala Sharda Sahayak Section-36 near Chandrika Mandir to Harijan Basti via Umanath Singh house, Lot No 1",Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Apr-2026 11:00 AM,03-Apr-2026 11:00 AM ,90.0,No ,No,Online,09-Apr-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,Jaunpur,222001.0,2.0,"29,83,000",SIDDHI ENTERPRISES,"3,216,268",Rejected-Finance,15-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR
2026_REDUP_1115626_163,1016/RED/ENIV/NIR/25-26 Dt 14-01-2026,Gramsabha Duttnagar me Vishal Mishra S/O Dinesh Chandra Mishra Pure Sudai ke ghar ke pass 01 Adad 9.00 Mtr Pole par Highmast Light ke Sthapana Karya,Gramsabha Duttnagar me Vishal Mishra S/O Dinesh Chandra Mishra Pure Sudai ke ghar ke pass 01 Adad 9.00 Mtr Pole par Highmast Light ke Sthapana Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,15-Feb-2026 06:00 PM,NA ,90.0,No ,No,Online,23-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,EE RED Gonda,271001.0,2.0,"1,78,224",AJIT SINGH,"178,027.94",Rejected-Finance,09-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA
2026_REDUP_1138336_1,07_02/Mpy/KHERI/2026-27,"Construction of interlocking and a drain on one side, approximately 150 meters, from house of Shri Kamaluddin to the cemetery in the village Lalan Ganj of Gram Panchayat Wazir Nagar. Block Bankeganj","Construction of interlocking and a drain on one side, approximately 150 meters, from house of Shri Kamaluddin to the cemetery in the village Lalan Ganj of Gram Panchayat Wazir Nagar. Block Bankeganj",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,25-Apr-2026 12:00 PM,NA ,90.0,No ,No,Online,02-May-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,Lakhimpur Kheri,262701.0,2.0,"11,05,200",M/s Prakhar Enterprises,"1,104,752",Rejected-Finance,14-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI
2026_REDUP_1140270_10,2733/EE TENDER/KUSHINAGAR,Vikas Khand Padrauna ke gram Koharvaliya me mukhya road se Raghunath Tripathi School tak CC road nirman karya.,Vikas Khand Padrauna ke gram Koharvaliya me mukhya road se Raghunath Tripathi School tak CC road nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Apr-2026 09:00 AM,NA ,90.0,No ,No,Online,06-May-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,WORK,274403.0,2.0,"12,11,000",M/S A P S CONSTRUCTION COMPANY,100.0,Accepted-AOC,25-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR
2026_REDUP_1129620_1,1051/RED/BVN-Jhansi/25-26 Dt. 07-03-2026,Mauranipur Nagar ke P.W.D Guest house ke sameep Sarbajanik Kreeda Isthal ka Nirman karya.,Mauranipur Nagar ke P.W.D Guest house ke sameep Sarbajanik Kreeda Isthal ka Nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Mar-2026 02:00 PM,NA ,90.0,No ,No,Online,24-Apr-2026 03:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,Mauranipur Nagar ke P.W.D Guest house ke sameep Sa,284003.0,2.0,"40,97,000",DENESH KUMAR SEHGAL,"4,197,323",Accepted-AOC,16-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2026_REDUP_1108508_6,2772 Date 30-12-2025,"ward Eshwargangi me Sri Jawahar Seth ke Makan no. k54/141 ewm Sri Sant Gopal ke Makan no. k54/108 se Sri Vilal Ahamad ke Makan se hote huye Sri Kamlesh Shukla ke Makan no. k54/85, Srimati Lalita Devi ke Makan no. k54/88, Makan no. k54/77, Makan no. k","ward Eshwargangi me Sri Jawahar Seth ke Makan no. k54/141 ewm Sri Sant Gopal ke Makan no. k54/108 se Sri Vilal Ahamad ke Makan se hote huye Sri Kamlesh Shukla ke Makan no. k54/85, Srimati Lalita Devi ke Makan no. k54/88, Makan no. k54/77, Makan no. k",Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Jan-2026 03:00 PM,NA ,90.0,No ,No,Online,09-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,EE RED VARANASI,221002.0,2.0,"20,82,000",MAA DURGE AADI SUBHANGAM CONSTRUCTION COMPANY,"2,456,824.01",Accepted-AOC,15-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI
2026_REDUP_1112962_2,1012/RED/ENIV/NIR/25-26 Dt 14-01-2026,Gram Dundapur me Nankau Singh ji ke Awas se Santram ji ke Awas CC Road tak CC Road ka Nirman karya,Gram Dundapur me Nankau Singh ji ke Awas se Santram ji ke Awas CC Road tak CC Road ka Nirman karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Feb-2026 02:00 PM,NA ,90.0,No ,No,Online,13-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,EE RED Gonda,271001.0,2.0,"7,44,085",M/s National Construction,"743,414.92",Rejected-Finance,05-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA
2026_REDUP_1125348_2,2470/RED/TENDER/UNNAO/25-26 Dt-12.03.2026,Gram Rampur Kharahi me Saraye Manihar Road Se Arun Shukla ke Ghar tak INTERLOCKING Road,Gram Rampur Kharahi me Saraye Manihar Road Se Arun Shukla ke Ghar tak INTERLOCKING Road,Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Mar-2026 01:00 PM,NA ,90.0,No ,No,Online,21-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"11,08,000",Shri Ganga Krishna Mishra,"1,107,561.54",Rejected-AOC,13-May-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO
