gp_code,village_code,sub_district_code,sub_district_name,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
48878,172303.0,921,bahraich,405.0,4.0,2.0,305.0,25.0
44363,161186.0,889,phulpur,65.0,4.0,2.0,0.0,15.0
78375,196438.0,972,madhuban,80.0,3.0,2.0,0.0,4.0
62840,125587.0,772,firozabad,450.0,4.0,2.0,5.0,150.0
57186,120984.0,747,siana,475.0,3.0,2.0,0.0,70.0
58664,191869.0,963,bhatpar_rani,200.0,4.0,2.0,0.0,0.0
58648,191896.0,963,bhatpar_rani,826.0,4.0,2.0,0.0,399.0
75234,153566.0,6369,madawara,150.0,4.0,2.0,140.0,10.0
89561,138680.0,807,mahmudabad,154.0,4.0,2.0,0.0,35.0
68931,151039.0,851,madhogarh,0.0,5.0,4.0,0.0,0.0
75234,153560.0,6369,madawara,120.0,4.0,2.0,100.0,20.0
269498,173850.0,927,utraula,200.0,3.0,2.0,200.0,150.0
55775,127534.0,779,bisauli,380.0,4.0,2.0,0.0,100.0
271977,192967.0,965,sagri,190.0,3.0,2.0,0.0,20.0
266776,130197.0,787,bareilly,302.0,3.0,2.0,0.0,0.0
52784,129287.0,784,baheri,500.0,2.0,2.0,250.0,20.0
57203,120987.0,747,siana,639.0,4.0,3.0,626.0,0.0
50959,173809.0,927,utraula,240.0,4.0,2.0,7.0,236.0
57194,121042.0,748,anupshahr,331.0,4.0,2.0,325.0,10.0
78425,196690.0,972,madhuban,90.0,4.0,2.0,0.0,0.0
88167,178379.0,936,domariyaganj,122.0,3.0,2.0,0.0,8.0
84729,117050.0,727,shahabad,711.0,3.0,2.0,182.0,10.0
79039,119001.0,733,mawana,290.0,4.0,3.0,15.0,3.0
50959,173802.0,927,utraula,123.0,4.0,2.0,3.0,57.0
57189,120979.0,747,siana,439.0,4.0,2.0,0.0,100.0
50971,173854.0,927,utraula,126.0,2.0,2.0,0.0,11.0
84386,116810.0,725,bilaspur,820.0,2.0,2.0,0.0,0.0
66793,185083.0,949,sahjanwa,36.0,4.0,2.0,0.0,0.0
79062,118992.0,733,mawana,750.0,4.0,3.0,550.0,0.0
57160,120976.0,747,siana,400.0,4.0,2.0,0.0,100.0
84473,116965.0,726,rampur,800.0,4.0,2.0,0.0,30.0
58657,191901.0,963,bhatpar_rani,654.0,4.0,2.0,0.0,50.0
259805,120448.0,745,sikandrabad,245.0,3.0,4.0,0.0,0.0
84414,116853.0,725,bilaspur,291.0,4.0,4.0,0.0,10.0
81827,131751.0,791,bisalpur,450.0,2.0,2.0,450.0,150.0
85611,109540.0,702,saharanpur,345.0,4.0,2.0,0.0,0.0
84571,117326.0,728,milak,100.0,3.0,2.0,0.0,0.0
48894,172361.0,922,kaiserganj,395.0,4.0,2.0,185.0,82.0
66982,185221.0,949,sahjanwa,70.0,4.0,2.0,0.0,0.0
66982,185219.0,949,sahjanwa,381.0,4.0,2.0,0.0,2.0
57344,121463.0,750,shikarpur,370.0,4.0,2.0,50.0,150.0
84513,116988.0,726,rampur,500.0,4.0,2.0,50.0,10.0
84377,116858.0,725,bilaspur,215.0,4.0,2.0,150.0,2.0
84438,116775.0,725,bilaspur,400.0,4.0,2.0,0.0,25.0
84571,117324.0,728,milak,47.0,3.0,2.0,0.0,0.0
79010,119204.0,734,meerut,1052.0,4.0,3.0,852.0,0.0
79122,119124.0,734,meerut,444.0,4.0,3.0,0.0,0.0
84438,116774.0,725,bilaspur,25.0,4.0,2.0,0.0,3.0
66697,186784.0,953,khajni,5.0,4.0,4.0,0.0,0.0
84403,116662.0,725,bilaspur,671.0,4.0,2.0,200.0,20.0
58688,191912.0,963,bhatpar_rani,645.0,4.0,2.0,0.0,0.0
84438,116781.0,725,bilaspur,150.0,4.0,2.0,0.0,5.0
84682,116640.0,726,rampur,1363.0,3.0,3.0,0.0,0.0
78571,196814.0,973,maunath_bhanjan,160.0,3.0,2.0,0.0,30.0
89718,137131.0,803,misrikh,400.0,2.0,3.0,70.0,99.0
51093,173992.0,927,utraula,400.0,3.0,2.0,0.0,30.0
79054,119002.0,733,mawana,120.0,4.0,2.0,0.0,2.0
84491,117007.0,726,rampur,386.0,4.0,2.0,200.0,0.0
82325,159380.0,883,patti,310.0,4.0,2.0,0.0,50.0
84899,116570.0,724,tanda,348.0,3.0,2.0,0.0,35.0
81870,131760.0,791,bisalpur,1150.0,2.0,2.0,500.0,50.0
84532,116981.0,726,rampur,1100.0,4.0,3.0,0.0,25.0
84464,116764.0,725,bilaspur,180.0,4.0,2.0,0.0,15.0
54941,113536.0,715,dhampur,240.0,3.0,2.0,0.0,0.0
79032,119215.0,734,meerut,821.0,3.0,4.0,512.0,0.0
66756,185904.0,950,gorakhpur,927.0,4.0,2.0,427.0,0.0
79005,119230.0,734,meerut,2095.0,4.0,3.0,1004.0,11.0
88061,178151.0,936,domariyaganj,332.0,3.0,2.0,250.0,200.0
79120,119142.0,734,meerut,655.0,4.0,2.0,510.0,2.0
84463,116675.0,725,bilaspur,164.0,3.0,2.0,0.0,20.0
84463,116665.0,725,bilaspur,96.0,3.0,2.0,0.0,20.0
55177,111843.0,712,najibabad,160.0,3.0,2.0,0.0,8.0
264089,119205.0,734,meerut,203.0,4.0,2.0,40.0,45.0
79054,119003.0,733,mawana,1010.0,4.0,3.0,4.0,2.0
54922,113721.0,715,dhampur,322.0,4.0,2.0,0.0,10.0
259800,120446.0,745,sikandrabad,340.0,4.0,2.0,0.0,0.0
270224,116344.0,723,suar,116.0,3.0,2.0,56.0,68.0
76353,184544.0,947,maharajganj,375.0,2.0,2.0,0.0,3.0
78552,196811.0,973,maunath_bhanjan,380.0,3.0,3.0,150.0,75.0
274181,150067.0,848,bilhaur,198.0,4.0,2.0,0.0,20.0
54941,113537.0,715,dhampur,162.0,3.0,2.0,0.0,38.0
274181,150061.0,848,bilhaur,133.0,4.0,2.0,0.0,34.0
